textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 08 Mar 2005,To: 08 Mar 2005,Cuba,FY 2005,69,Catholic,38,243
From: 08 Mar 2005,To: 08 Mar 2005,Cuba,FY 2005,69,Christian,1,243
From: 08 Mar 2005,To: 08 Mar 2005,Cuba,FY 2005,69,Evangelical Christian,1,243
From: 08 Mar 2005,To: 08 Mar 2005,Cuba,FY 2005,69,Jehovah Witness,3,243
From: 08 Mar 2005,To: 08 Mar 2005,Cuba,FY 2005,69,Methodist,3,243
From: 08 Mar 2005,To: 08 Mar 2005,Cuba,FY 2005,69,No Religion,23,243
From: 08 Mar 2005,To: 08 Mar 2005,Dem. Rep. Congo,FY 2005,8,Catholic,1,243
From: 08 Mar 2005,To: 08 Mar 2005,Dem. Rep. Congo,FY 2005,8,Christian,7,243
From: 08 Mar 2005,To: 08 Mar 2005,Ethiopia,FY 2005,17,Moslem,10,243
From: 08 Mar 2005,To: 08 Mar 2005,Ethiopia,FY 2005,17,Orthodox,7,243
From: 08 Mar 2005,To: 08 Mar 2005,Laos,FY 2005,18,Ancestral Worship,18,243
From: 08 Mar 2005,To: 08 Mar 2005,Liberia,FY 2005,7,Catholic,4,243
From: 08 Mar 2005,To: 08 Mar 2005,Liberia,FY 2005,7,Moslem,3,243
From: 08 Mar 2005,To: 08 Mar 2005,Moldova,FY 2005,35,Baptist,18,243
From: 08 Mar 2005,To: 08 Mar 2005,Moldova,FY 2005,35,Jehovah Witness,5,243
From: 08 Mar 2005,To: 08 Mar 2005,Moldova,FY 2005,35,Pentecostalist,12,243
From: 08 Mar 2005,To: 08 Mar 2005,Rwanda,FY 2005,2,Catholic,1,243
From: 08 Mar 2005,To: 08 Mar 2005,Rwanda,FY 2005,2,Christian,1,243
From: 08 Mar 2005,To: 08 Mar 2005,Somalia,FY 2005,56,Moslem,56,243
From: 08 Mar 2005,To: 08 Mar 2005,Sudan,FY 2005,29,Catholic,16,243
From: 08 Mar 2005,To: 08 Mar 2005,Sudan,FY 2005,29,Moslem,10,243
From: 08 Mar 2005,To: 08 Mar 2005,Sudan,FY 2005,29,Orthodox,3,243
From: 08 Mar 2005,To: 08 Mar 2005,Zimbabwe,FY 2005,2,Christian,2,243

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 08 Mar 2005,To: 08 Mar 2005,Ancestral Worship,FY 2005,18,Laos,18,243
From: 08 Mar 2005,To: 08 Mar 2005,Baptist,FY 2005,18,Moldova,18,243
From: 08 Mar 2005,To: 08 Mar 2005,Catholic,FY 2005,60,Cuba,38,243
From: 08 Mar 2005,To: 08 Mar 2005,Catholic,FY 2005,60,Dem. Rep. Congo,1,243
From: 08 Mar 2005,To: 08 Mar 2005,Catholic,FY 2005,60,Liberia,4,243
From: 08 Mar 2005,To: 08 Mar 2005,Catholic,FY 2005,60,Rwanda,1,243
From: 08 Mar 2005,To: 08 Mar 2005,Catholic,FY 2005,60,Sudan,16,243
From: 08 Mar 2005,To: 08 Mar 2005,Christian,FY 2005,11,Cuba,1,243
From: 08 Mar 2005,To: 08 Mar 2005,Christian,FY 2005,11,Dem. Rep. Congo,7,243
From: 08 Mar 2005,To: 08 Mar 2005,Christian,FY 2005,11,Rwanda,1,243
From: 08 Mar 2005,To: 08 Mar 2005,Christian,FY 2005,11,Zimbabwe,2,243
From: 08 Mar 2005,To: 08 Mar 2005,Evangelical Christian,FY 2005,1,Cuba,1,243
From: 08 Mar 2005,To: 08 Mar 2005,Jehovah Witness,FY 2005,8,Cuba,3,243
From: 08 Mar 2005,To: 08 Mar 2005,Jehovah Witness,FY 2005,8,Moldova,5,243
From: 08 Mar 2005,To: 08 Mar 2005,Methodist,FY 2005,3,Cuba,3,243
From: 08 Mar 2005,To: 08 Mar 2005,Moslem,FY 2005,79,Ethiopia,10,243
From: 08 Mar 2005,To: 08 Mar 2005,Moslem,FY 2005,79,Liberia,3,243
From: 08 Mar 2005,To: 08 Mar 2005,Moslem,FY 2005,79,Somalia,56,243
From: 08 Mar 2005,To: 08 Mar 2005,Moslem,FY 2005,79,Sudan,10,243
From: 08 Mar 2005,To: 08 Mar 2005,No Religion,FY 2005,23,Cuba,23,243
From: 08 Mar 2005,To: 08 Mar 2005,Orthodox,FY 2005,10,Ethiopia,7,243
From: 08 Mar 2005,To: 08 Mar 2005,Orthodox,FY 2005,10,Sudan,3,243
From: 08 Mar 2005,To: 08 Mar 2005,Pentecostalist,FY 2005,12,Moldova,12,243

