textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 16 May 2007,To: 16 May 2007,Afghanistan,FY 2007,14,Moslem Suni,14,208
From: 16 May 2007,To: 16 May 2007,Bosnia and Herzegovina,FY 2007,1,Moslem,1,208
From: 16 May 2007,To: 16 May 2007,Burma,FY 2007,44,Buddhist,1,208
From: 16 May 2007,To: 16 May 2007,Burma,FY 2007,44,Christian,43,208
From: 16 May 2007,To: 16 May 2007,Dem. Rep. Congo,FY 2007,30,Christian,1,208
From: 16 May 2007,To: 16 May 2007,Dem. Rep. Congo,FY 2007,30,Methodist,6,208
From: 16 May 2007,To: 16 May 2007,Dem. Rep. Congo,FY 2007,30,Pentecostalist,5,208
From: 16 May 2007,To: 16 May 2007,Dem. Rep. Congo,FY 2007,30,Protestant,18,208
From: 16 May 2007,To: 16 May 2007,Ethiopia,FY 2007,5,Christian,1,208
From: 16 May 2007,To: 16 May 2007,Ethiopia,FY 2007,5,Other Religion,4,208
From: 16 May 2007,To: 16 May 2007,Iran,FY 2007,6,Christian,6,208
From: 16 May 2007,To: 16 May 2007,Moldova,FY 2007,33,Baptist,25,208
From: 16 May 2007,To: 16 May 2007,Moldova,FY 2007,33,Pentecostalist,6,208
From: 16 May 2007,To: 16 May 2007,Moldova,FY 2007,33,Seventh Day Adventist,2,208
From: 16 May 2007,To: 16 May 2007,Somalia,FY 2007,28,Moslem,28,208
From: 16 May 2007,To: 16 May 2007,Vietnam,FY 2007,47,Catholic,4,208
From: 16 May 2007,To: 16 May 2007,Vietnam,FY 2007,47,Christian,33,208
From: 16 May 2007,To: 16 May 2007,Vietnam,FY 2007,47,Hoa Hao,3,208
From: 16 May 2007,To: 16 May 2007,Vietnam,FY 2007,47,No Religion,2,208
From: 16 May 2007,To: 16 May 2007,Vietnam,FY 2007,47,Protestant,5,208

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 16 May 2007,To: 16 May 2007,Baptist,FY 2007,25,Moldova,25,208
From: 16 May 2007,To: 16 May 2007,Buddhist,FY 2007,1,Burma,1,208
From: 16 May 2007,To: 16 May 2007,Catholic,FY 2007,4,Vietnam,4,208
From: 16 May 2007,To: 16 May 2007,Christian,FY 2007,84,Burma,43,208
From: 16 May 2007,To: 16 May 2007,Christian,FY 2007,84,Dem. Rep. Congo,1,208
From: 16 May 2007,To: 16 May 2007,Christian,FY 2007,84,Ethiopia,1,208
From: 16 May 2007,To: 16 May 2007,Christian,FY 2007,84,Iran,6,208
From: 16 May 2007,To: 16 May 2007,Christian,FY 2007,84,Vietnam,33,208
From: 16 May 2007,To: 16 May 2007,Hoa Hao,FY 2007,3,Vietnam,3,208
From: 16 May 2007,To: 16 May 2007,Methodist,FY 2007,6,Dem. Rep. Congo,6,208
From: 16 May 2007,To: 16 May 2007,Moslem,FY 2007,29,Bosnia and Herzegovina,1,208
From: 16 May 2007,To: 16 May 2007,Moslem,FY 2007,29,Somalia,28,208
From: 16 May 2007,To: 16 May 2007,Moslem Suni,FY 2007,14,Afghanistan,14,208
From: 16 May 2007,To: 16 May 2007,No Religion,FY 2007,2,Vietnam,2,208
From: 16 May 2007,To: 16 May 2007,Other Religion,FY 2007,4,Ethiopia,4,208
From: 16 May 2007,To: 16 May 2007,Pentecostalist,FY 2007,11,Dem. Rep. Congo,5,208
From: 16 May 2007,To: 16 May 2007,Pentecostalist,FY 2007,11,Moldova,6,208
From: 16 May 2007,To: 16 May 2007,Protestant,FY 2007,23,Dem. Rep. Congo,18,208
From: 16 May 2007,To: 16 May 2007,Protestant,FY 2007,23,Vietnam,5,208
From: 16 May 2007,To: 16 May 2007,Seventh Day Adventist,FY 2007,2,Moldova,2,208

