textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 20 Jun 2013,To: 20 Jun 2013,Afghanistan,FY 2013,2,Moslem Shiite,2,341
From: 20 Jun 2013,To: 20 Jun 2013,Bhutan,FY 2013,58,Buddhist,13,341
From: 20 Jun 2013,To: 20 Jun 2013,Bhutan,FY 2013,58,Hindu,43,341
From: 20 Jun 2013,To: 20 Jun 2013,Bhutan,FY 2013,58,Kirat,2,341
From: 20 Jun 2013,To: 20 Jun 2013,Burma,FY 2013,99,Baptist,1,341
From: 20 Jun 2013,To: 20 Jun 2013,Burma,FY 2013,99,Buddhist,22,341
From: 20 Jun 2013,To: 20 Jun 2013,Burma,FY 2013,99,Catholic,6,341
From: 20 Jun 2013,To: 20 Jun 2013,Burma,FY 2013,99,Christian,56,341
From: 20 Jun 2013,To: 20 Jun 2013,Burma,FY 2013,99,Moslem,14,341
From: 20 Jun 2013,To: 20 Jun 2013,Congo,FY 2013,4,Protestant,4,341
From: 20 Jun 2013,To: 20 Jun 2013,Cuba,FY 2013,69,Baptist,3,341
From: 20 Jun 2013,To: 20 Jun 2013,Cuba,FY 2013,69,Catholic,29,341
From: 20 Jun 2013,To: 20 Jun 2013,Cuba,FY 2013,69,Jehovah Witness,13,341
From: 20 Jun 2013,To: 20 Jun 2013,Cuba,FY 2013,69,No Religion,20,341
From: 20 Jun 2013,To: 20 Jun 2013,Cuba,FY 2013,69,Pentecostalist,3,341
From: 20 Jun 2013,To: 20 Jun 2013,Cuba,FY 2013,69,Seventh Day Adventist,1,341
From: 20 Jun 2013,To: 20 Jun 2013,Eritrea,FY 2013,2,Pentecostalist,2,341
From: 20 Jun 2013,To: 20 Jun 2013,Ethiopia,FY 2013,1,Christian,1,341
From: 20 Jun 2013,To: 20 Jun 2013,Iran,FY 2013,19,Bahai,11,341
From: 20 Jun 2013,To: 20 Jun 2013,Iran,FY 2013,19,Moslem,3,341
From: 20 Jun 2013,To: 20 Jun 2013,Iran,FY 2013,19,Protestant,5,341
From: 20 Jun 2013,To: 20 Jun 2013,Iraq,FY 2013,79,Catholic,5,341
From: 20 Jun 2013,To: 20 Jun 2013,Iraq,FY 2013,79,Moslem,3,341
From: 20 Jun 2013,To: 20 Jun 2013,Iraq,FY 2013,79,Moslem Shiite,22,341
From: 20 Jun 2013,To: 20 Jun 2013,Iraq,FY 2013,79,Moslem Suni,46,341
From: 20 Jun 2013,To: 20 Jun 2013,Iraq,FY 2013,79,No Religion,1,341
From: 20 Jun 2013,To: 20 Jun 2013,Iraq,FY 2013,79,Orthodox,1,341
From: 20 Jun 2013,To: 20 Jun 2013,Iraq,FY 2013,79,Sabeans-Mandean,1,341
From: 20 Jun 2013,To: 20 Jun 2013,Somalia,FY 2013,4,Moslem,4,341
From: 20 Jun 2013,To: 20 Jun 2013,Sudan,FY 2013,4,Moslem,4,341

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 20 Jun 2013,To: 20 Jun 2013,Bahai,FY 2013,11,Iran,11,341
From: 20 Jun 2013,To: 20 Jun 2013,Baptist,FY 2013,4,Burma,1,341
From: 20 Jun 2013,To: 20 Jun 2013,Baptist,FY 2013,4,Cuba,3,341
From: 20 Jun 2013,To: 20 Jun 2013,Buddhist,FY 2013,35,Bhutan,13,341
From: 20 Jun 2013,To: 20 Jun 2013,Buddhist,FY 2013,35,Burma,22,341
From: 20 Jun 2013,To: 20 Jun 2013,Catholic,FY 2013,40,Burma,6,341
From: 20 Jun 2013,To: 20 Jun 2013,Catholic,FY 2013,40,Cuba,29,341
From: 20 Jun 2013,To: 20 Jun 2013,Catholic,FY 2013,40,Iraq,5,341
From: 20 Jun 2013,To: 20 Jun 2013,Christian,FY 2013,57,Burma,56,341
From: 20 Jun 2013,To: 20 Jun 2013,Christian,FY 2013,57,Ethiopia,1,341
From: 20 Jun 2013,To: 20 Jun 2013,Hindu,FY 2013,43,Bhutan,43,341
From: 20 Jun 2013,To: 20 Jun 2013,Jehovah Witness,FY 2013,13,Cuba,13,341
From: 20 Jun 2013,To: 20 Jun 2013,Kirat,FY 2013,2,Bhutan,2,341
From: 20 Jun 2013,To: 20 Jun 2013,Moslem,FY 2013,28,Burma,14,341
From: 20 Jun 2013,To: 20 Jun 2013,Moslem,FY 2013,28,Iran,3,341
From: 20 Jun 2013,To: 20 Jun 2013,Moslem,FY 2013,28,Iraq,3,341
From: 20 Jun 2013,To: 20 Jun 2013,Moslem,FY 2013,28,Somalia,4,341
From: 20 Jun 2013,To: 20 Jun 2013,Moslem,FY 2013,28,Sudan,4,341
From: 20 Jun 2013,To: 20 Jun 2013,Moslem Shiite,FY 2013,24,Afghanistan,2,341
From: 20 Jun 2013,To: 20 Jun 2013,Moslem Shiite,FY 2013,24,Iraq,22,341
From: 20 Jun 2013,To: 20 Jun 2013,Moslem Suni,FY 2013,46,Iraq,46,341
From: 20 Jun 2013,To: 20 Jun 2013,No Religion,FY 2013,21,Cuba,20,341
From: 20 Jun 2013,To: 20 Jun 2013,No Religion,FY 2013,21,Iraq,1,341
From: 20 Jun 2013,To: 20 Jun 2013,Orthodox,FY 2013,1,Iraq,1,341
From: 20 Jun 2013,To: 20 Jun 2013,Pentecostalist,FY 2013,5,Cuba,3,341
From: 20 Jun 2013,To: 20 Jun 2013,Pentecostalist,FY 2013,5,Eritrea,2,341
From: 20 Jun 2013,To: 20 Jun 2013,Protestant,FY 2013,9,Congo,4,341
From: 20 Jun 2013,To: 20 Jun 2013,Protestant,FY 2013,9,Iran,5,341
From: 20 Jun 2013,To: 20 Jun 2013,Sabeans-Mandean,FY 2013,1,Iraq,1,341
From: 20 Jun 2013,To: 20 Jun 2013,Seventh Day Adventist,FY 2013,1,Cuba,1,341

