textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 19 Jun 2014,To: 19 Jun 2014,Bhutan,FY 2014,64,Buddhist,12,501
From: 19 Jun 2014,To: 19 Jun 2014,Bhutan,FY 2014,64,Christian,12,501
From: 19 Jun 2014,To: 19 Jun 2014,Bhutan,FY 2014,64,Hindu,27,501
From: 19 Jun 2014,To: 19 Jun 2014,Bhutan,FY 2014,64,Kirat,13,501
From: 19 Jun 2014,To: 19 Jun 2014,Burma,FY 2014,49,Baptist,4,501
From: 19 Jun 2014,To: 19 Jun 2014,Burma,FY 2014,49,Buddhist,12,501
From: 19 Jun 2014,To: 19 Jun 2014,Burma,FY 2014,49,Christian,14,501
From: 19 Jun 2014,To: 19 Jun 2014,Burma,FY 2014,49,Moslem,19,501
From: 19 Jun 2014,To: 19 Jun 2014,Colombia,FY 2014,14,Catholic,8,501
From: 19 Jun 2014,To: 19 Jun 2014,Colombia,FY 2014,14,Christian,1,501
From: 19 Jun 2014,To: 19 Jun 2014,Colombia,FY 2014,14,Other Religion,4,501
From: 19 Jun 2014,To: 19 Jun 2014,Colombia,FY 2014,14,Pentecostalist,1,501
From: 19 Jun 2014,To: 19 Jun 2014,Cuba,FY 2014,66,Catholic,14,501
From: 19 Jun 2014,To: 19 Jun 2014,Cuba,FY 2014,66,Jehovah Witness,31,501
From: 19 Jun 2014,To: 19 Jun 2014,Cuba,FY 2014,66,Methodist,2,501
From: 19 Jun 2014,To: 19 Jun 2014,Cuba,FY 2014,66,No Religion,14,501
From: 19 Jun 2014,To: 19 Jun 2014,Cuba,FY 2014,66,Pentecostalist,4,501
From: 19 Jun 2014,To: 19 Jun 2014,Cuba,FY 2014,66,Seventh Day Adventist,1,501
From: 19 Jun 2014,To: 19 Jun 2014,Dem. Rep. Congo,FY 2014,17,Christian,2,501
From: 19 Jun 2014,To: 19 Jun 2014,Dem. Rep. Congo,FY 2014,17,Methodist,6,501
From: 19 Jun 2014,To: 19 Jun 2014,Dem. Rep. Congo,FY 2014,17,Protestant,8,501
From: 19 Jun 2014,To: 19 Jun 2014,Dem. Rep. Congo,FY 2014,17,Seventh Day Adventist,1,501
From: 19 Jun 2014,To: 19 Jun 2014,Eritrea,FY 2014,6,Orthodox,4,501
From: 19 Jun 2014,To: 19 Jun 2014,Eritrea,FY 2014,6,Protestant,2,501
From: 19 Jun 2014,To: 19 Jun 2014,Ethiopia,FY 2014,5,Moslem,5,501
From: 19 Jun 2014,To: 19 Jun 2014,Iran,FY 2014,10,Bahai,4,501
From: 19 Jun 2014,To: 19 Jun 2014,Iran,FY 2014,10,Moslem,2,501
From: 19 Jun 2014,To: 19 Jun 2014,Iran,FY 2014,10,Moslem Suni,4,501
From: 19 Jun 2014,To: 19 Jun 2014,Iraq,FY 2014,169,Catholic,3,501
From: 19 Jun 2014,To: 19 Jun 2014,Iraq,FY 2014,169,Christian,41,501
From: 19 Jun 2014,To: 19 Jun 2014,Iraq,FY 2014,169,Moslem Shiite,39,501
From: 19 Jun 2014,To: 19 Jun 2014,Iraq,FY 2014,169,Moslem Suni,74,501
From: 19 Jun 2014,To: 19 Jun 2014,Iraq,FY 2014,169,Sabeans-Mandean,5,501
From: 19 Jun 2014,To: 19 Jun 2014,Iraq,FY 2014,169,Yazidi,7,501
From: 19 Jun 2014,To: 19 Jun 2014,Palestine,FY 2014,7,Moslem,7,501
From: 19 Jun 2014,To: 19 Jun 2014,Republic of South Sudan,FY 2014,1,Christian,1,501
From: 19 Jun 2014,To: 19 Jun 2014,Sierra Leone,FY 2014,2,Moslem,2,501
From: 19 Jun 2014,To: 19 Jun 2014,Somalia,FY 2014,79,Moslem,79,501
From: 19 Jun 2014,To: 19 Jun 2014,Sudan,FY 2014,8,Moslem,8,501
From: 19 Jun 2014,To: 19 Jun 2014,Togo,FY 2014,4,Catholic,4,501

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 19 Jun 2014,To: 19 Jun 2014,Bahai,FY 2014,4,Iran,4,501
From: 19 Jun 2014,To: 19 Jun 2014,Baptist,FY 2014,4,Burma,4,501
From: 19 Jun 2014,To: 19 Jun 2014,Buddhist,FY 2014,24,Bhutan,12,501
From: 19 Jun 2014,To: 19 Jun 2014,Buddhist,FY 2014,24,Burma,12,501
From: 19 Jun 2014,To: 19 Jun 2014,Catholic,FY 2014,29,Colombia,8,501
From: 19 Jun 2014,To: 19 Jun 2014,Catholic,FY 2014,29,Cuba,14,501
From: 19 Jun 2014,To: 19 Jun 2014,Catholic,FY 2014,29,Iraq,3,501
From: 19 Jun 2014,To: 19 Jun 2014,Catholic,FY 2014,29,Togo,4,501
From: 19 Jun 2014,To: 19 Jun 2014,Christian,FY 2014,71,Bhutan,12,501
From: 19 Jun 2014,To: 19 Jun 2014,Christian,FY 2014,71,Burma,14,501
From: 19 Jun 2014,To: 19 Jun 2014,Christian,FY 2014,71,Colombia,1,501
From: 19 Jun 2014,To: 19 Jun 2014,Christian,FY 2014,71,Dem. Rep. Congo,2,501
From: 19 Jun 2014,To: 19 Jun 2014,Christian,FY 2014,71,Iraq,41,501
From: 19 Jun 2014,To: 19 Jun 2014,Christian,FY 2014,71,Republic of South Sudan,1,501
From: 19 Jun 2014,To: 19 Jun 2014,Hindu,FY 2014,27,Bhutan,27,501
From: 19 Jun 2014,To: 19 Jun 2014,Jehovah Witness,FY 2014,31,Cuba,31,501
From: 19 Jun 2014,To: 19 Jun 2014,Kirat,FY 2014,13,Bhutan,13,501
From: 19 Jun 2014,To: 19 Jun 2014,Methodist,FY 2014,8,Cuba,2,501
From: 19 Jun 2014,To: 19 Jun 2014,Methodist,FY 2014,8,Dem. Rep. Congo,6,501
From: 19 Jun 2014,To: 19 Jun 2014,Moslem,FY 2014,122,Burma,19,501
From: 19 Jun 2014,To: 19 Jun 2014,Moslem,FY 2014,122,Ethiopia,5,501
From: 19 Jun 2014,To: 19 Jun 2014,Moslem,FY 2014,122,Iran,2,501
From: 19 Jun 2014,To: 19 Jun 2014,Moslem,FY 2014,122,Palestine,7,501
From: 19 Jun 2014,To: 19 Jun 2014,Moslem,FY 2014,122,Sierra Leone,2,501
From: 19 Jun 2014,To: 19 Jun 2014,Moslem,FY 2014,122,Somalia,79,501
From: 19 Jun 2014,To: 19 Jun 2014,Moslem,FY 2014,122,Sudan,8,501
From: 19 Jun 2014,To: 19 Jun 2014,Moslem Shiite,FY 2014,39,Iraq,39,501
From: 19 Jun 2014,To: 19 Jun 2014,Moslem Suni,FY 2014,78,Iran,4,501
From: 19 Jun 2014,To: 19 Jun 2014,Moslem Suni,FY 2014,78,Iraq,74,501
From: 19 Jun 2014,To: 19 Jun 2014,No Religion,FY 2014,14,Cuba,14,501
From: 19 Jun 2014,To: 19 Jun 2014,Orthodox,FY 2014,4,Eritrea,4,501
From: 19 Jun 2014,To: 19 Jun 2014,Other Religion,FY 2014,4,Colombia,4,501
From: 19 Jun 2014,To: 19 Jun 2014,Pentecostalist,FY 2014,5,Colombia,1,501
From: 19 Jun 2014,To: 19 Jun 2014,Pentecostalist,FY 2014,5,Cuba,4,501
From: 19 Jun 2014,To: 19 Jun 2014,Protestant,FY 2014,10,Dem. Rep. Congo,8,501
From: 19 Jun 2014,To: 19 Jun 2014,Protestant,FY 2014,10,Eritrea,2,501
From: 19 Jun 2014,To: 19 Jun 2014,Sabeans-Mandean,FY 2014,5,Iraq,5,501
From: 19 Jun 2014,To: 19 Jun 2014,Seventh Day Adventist,FY 2014,2,Cuba,1,501
From: 19 Jun 2014,To: 19 Jun 2014,Seventh Day Adventist,FY 2014,2,Dem. Rep. Congo,1,501
From: 19 Jun 2014,To: 19 Jun 2014,Yazidi,FY 2014,7,Iraq,7,501

