textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 12 May 2008,To: 12 May 2008,Bhutan,FY 2008,28,Buddhist,3,96
From: 12 May 2008,To: 12 May 2008,Bhutan,FY 2008,28,Hindu,25,96
From: 12 May 2008,To: 12 May 2008,Iraq,FY 2008,64,Atheist,1,96
From: 12 May 2008,To: 12 May 2008,Iraq,FY 2008,64,Catholic,5,96
From: 12 May 2008,To: 12 May 2008,Iraq,FY 2008,64,Christian,20,96
From: 12 May 2008,To: 12 May 2008,Iraq,FY 2008,64,Moslem Shiite,7,96
From: 12 May 2008,To: 12 May 2008,Iraq,FY 2008,64,Moslem Suni,22,96
From: 12 May 2008,To: 12 May 2008,Iraq,FY 2008,64,Orthodox,4,96
From: 12 May 2008,To: 12 May 2008,Iraq,FY 2008,64,Sabeans-Mandean,5,96
From: 12 May 2008,To: 12 May 2008,Russia,FY 2008,4,Moslem,2,96
From: 12 May 2008,To: 12 May 2008,Russia,FY 2008,4,No Religion,2,96

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 12 May 2008,To: 12 May 2008,Atheist,FY 2008,1,Iraq,1,96
From: 12 May 2008,To: 12 May 2008,Buddhist,FY 2008,3,Bhutan,3,96
From: 12 May 2008,To: 12 May 2008,Catholic,FY 2008,5,Iraq,5,96
From: 12 May 2008,To: 12 May 2008,Christian,FY 2008,20,Iraq,20,96
From: 12 May 2008,To: 12 May 2008,Hindu,FY 2008,25,Bhutan,25,96
From: 12 May 2008,To: 12 May 2008,Moslem,FY 2008,2,Russia,2,96
From: 12 May 2008,To: 12 May 2008,Moslem Shiite,FY 2008,7,Iraq,7,96
From: 12 May 2008,To: 12 May 2008,Moslem Suni,FY 2008,22,Iraq,22,96
From: 12 May 2008,To: 12 May 2008,No Religion,FY 2008,2,Russia,2,96
From: 12 May 2008,To: 12 May 2008,Orthodox,FY 2008,4,Iraq,4,96
From: 12 May 2008,To: 12 May 2008,Sabeans-Mandean,FY 2008,5,Iraq,5,96

