textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 24 Mar 2003,To: 24 Mar 2003,Afghanistan,FY 2003,11,Moslem,1,85
From: 24 Mar 2003,To: 24 Mar 2003,Afghanistan,FY 2003,11,Moslem Suni,10,85
From: 24 Mar 2003,To: 24 Mar 2003,Liberia,FY 2003,30,Christian,30,85
From: 24 Mar 2003,To: 24 Mar 2003,Sierra Leone,FY 2003,5,Christian,5,85
From: 24 Mar 2003,To: 24 Mar 2003,Ukraine,FY 2003,35,Baptist,5,85
From: 24 Mar 2003,To: 24 Mar 2003,Ukraine,FY 2003,35,Jewish,6,85
From: 24 Mar 2003,To: 24 Mar 2003,Ukraine,FY 2003,35,Pentecostalist,24,85
From: 24 Mar 2003,To: 24 Mar 2003,Vietnam,FY 2003,4,Buddhist,4,85

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 24 Mar 2003,To: 24 Mar 2003,Baptist,FY 2003,5,Ukraine,5,85
From: 24 Mar 2003,To: 24 Mar 2003,Buddhist,FY 2003,4,Vietnam,4,85
From: 24 Mar 2003,To: 24 Mar 2003,Christian,FY 2003,35,Liberia,30,85
From: 24 Mar 2003,To: 24 Mar 2003,Christian,FY 2003,35,Sierra Leone,5,85
From: 24 Mar 2003,To: 24 Mar 2003,Jewish,FY 2003,6,Ukraine,6,85
From: 24 Mar 2003,To: 24 Mar 2003,Moslem,FY 2003,1,Afghanistan,1,85
From: 24 Mar 2003,To: 24 Mar 2003,Moslem Suni,FY 2003,10,Afghanistan,10,85
From: 24 Mar 2003,To: 24 Mar 2003,Pentecostalist,FY 2003,24,Ukraine,24,85

