textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 17 Feb 2015,To: 17 Feb 2015,Afghanistan,FY 2015,3,Moslem Shiite,3,245
From: 17 Feb 2015,To: 17 Feb 2015,Bhutan,FY 2015,28,Buddhist,14,245
From: 17 Feb 2015,To: 17 Feb 2015,Bhutan,FY 2015,28,Christian,10,245
From: 17 Feb 2015,To: 17 Feb 2015,Bhutan,FY 2015,28,Hindu,4,245
From: 17 Feb 2015,To: 17 Feb 2015,Burma,FY 2015,80,Baptist,12,245
From: 17 Feb 2015,To: 17 Feb 2015,Burma,FY 2015,80,Buddhist,7,245
From: 17 Feb 2015,To: 17 Feb 2015,Burma,FY 2015,80,Catholic,6,245
From: 17 Feb 2015,To: 17 Feb 2015,Burma,FY 2015,80,Christian,24,245
From: 17 Feb 2015,To: 17 Feb 2015,Burma,FY 2015,80,Moslem,31,245
From: 17 Feb 2015,To: 17 Feb 2015,Dem. Rep. Congo,FY 2015,16,Pentecostalist,6,245
From: 17 Feb 2015,To: 17 Feb 2015,Dem. Rep. Congo,FY 2015,16,Protestant,10,245
From: 17 Feb 2015,To: 17 Feb 2015,Eritrea,FY 2015,40,Christian,1,245
From: 17 Feb 2015,To: 17 Feb 2015,Eritrea,FY 2015,40,Moslem,29,245
From: 17 Feb 2015,To: 17 Feb 2015,Eritrea,FY 2015,40,Orthodox,10,245
From: 17 Feb 2015,To: 17 Feb 2015,Iraq,FY 2015,11,Moslem Shiite,1,245
From: 17 Feb 2015,To: 17 Feb 2015,Iraq,FY 2015,11,Moslem Suni,6,245
From: 17 Feb 2015,To: 17 Feb 2015,Iraq,FY 2015,11,Yazidi,4,245
From: 17 Feb 2015,To: 17 Feb 2015,Pakistan,FY 2015,3,Moslem,3,245
From: 17 Feb 2015,To: 17 Feb 2015,Somalia,FY 2015,10,Moslem,10,245
From: 17 Feb 2015,To: 17 Feb 2015,Sudan,FY 2015,10,Moslem,10,245
From: 17 Feb 2015,To: 17 Feb 2015,Syria,FY 2015,16,Atheist,1,245
From: 17 Feb 2015,To: 17 Feb 2015,Syria,FY 2015,16,Christian,1,245
From: 17 Feb 2015,To: 17 Feb 2015,Syria,FY 2015,16,Moslem,1,245
From: 17 Feb 2015,To: 17 Feb 2015,Syria,FY 2015,16,Moslem Suni,13,245
From: 17 Feb 2015,To: 17 Feb 2015,Ukraine,FY 2015,28,Baptist,13,245
From: 17 Feb 2015,To: 17 Feb 2015,Ukraine,FY 2015,28,Pentecostalist,10,245
From: 17 Feb 2015,To: 17 Feb 2015,Ukraine,FY 2015,28,Seventh Day Adventist,4,245
From: 17 Feb 2015,To: 17 Feb 2015,Ukraine,FY 2015,28,Ukr Orthodox,1,245

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 17 Feb 2015,To: 17 Feb 2015,Atheist,FY 2015,1,Syria,1,245
From: 17 Feb 2015,To: 17 Feb 2015,Baptist,FY 2015,25,Burma,12,245
From: 17 Feb 2015,To: 17 Feb 2015,Baptist,FY 2015,25,Ukraine,13,245
From: 17 Feb 2015,To: 17 Feb 2015,Buddhist,FY 2015,21,Bhutan,14,245
From: 17 Feb 2015,To: 17 Feb 2015,Buddhist,FY 2015,21,Burma,7,245
From: 17 Feb 2015,To: 17 Feb 2015,Catholic,FY 2015,6,Burma,6,245
From: 17 Feb 2015,To: 17 Feb 2015,Christian,FY 2015,36,Bhutan,10,245
From: 17 Feb 2015,To: 17 Feb 2015,Christian,FY 2015,36,Burma,24,245
From: 17 Feb 2015,To: 17 Feb 2015,Christian,FY 2015,36,Eritrea,1,245
From: 17 Feb 2015,To: 17 Feb 2015,Christian,FY 2015,36,Syria,1,245
From: 17 Feb 2015,To: 17 Feb 2015,Hindu,FY 2015,4,Bhutan,4,245
From: 17 Feb 2015,To: 17 Feb 2015,Moslem,FY 2015,84,Burma,31,245
From: 17 Feb 2015,To: 17 Feb 2015,Moslem,FY 2015,84,Eritrea,29,245
From: 17 Feb 2015,To: 17 Feb 2015,Moslem,FY 2015,84,Pakistan,3,245
From: 17 Feb 2015,To: 17 Feb 2015,Moslem,FY 2015,84,Somalia,10,245
From: 17 Feb 2015,To: 17 Feb 2015,Moslem,FY 2015,84,Sudan,10,245
From: 17 Feb 2015,To: 17 Feb 2015,Moslem,FY 2015,84,Syria,1,245
From: 17 Feb 2015,To: 17 Feb 2015,Moslem Shiite,FY 2015,4,Afghanistan,3,245
From: 17 Feb 2015,To: 17 Feb 2015,Moslem Shiite,FY 2015,4,Iraq,1,245
From: 17 Feb 2015,To: 17 Feb 2015,Moslem Suni,FY 2015,19,Iraq,6,245
From: 17 Feb 2015,To: 17 Feb 2015,Moslem Suni,FY 2015,19,Syria,13,245
From: 17 Feb 2015,To: 17 Feb 2015,Orthodox,FY 2015,10,Eritrea,10,245
