textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 11 Jun 2012,To: 11 Jun 2012,Bhutan,FY 2012,52,Buddhist,11,231
From: 11 Jun 2012,To: 11 Jun 2012,Bhutan,FY 2012,52,Christian,6,231
From: 11 Jun 2012,To: 11 Jun 2012,Bhutan,FY 2012,52,Hindu,35,231
From: 11 Jun 2012,To: 11 Jun 2012,Dem. Rep. Congo,FY 2012,47,Baptist,5,231
From: 11 Jun 2012,To: 11 Jun 2012,Dem. Rep. Congo,FY 2012,47,Catholic,14,231
From: 11 Jun 2012,To: 11 Jun 2012,Dem. Rep. Congo,FY 2012,47,Christian,6,231
From: 11 Jun 2012,To: 11 Jun 2012,Dem. Rep. Congo,FY 2012,47,Methodist,7,231
From: 11 Jun 2012,To: 11 Jun 2012,Dem. Rep. Congo,FY 2012,47,Pentecostalist,7,231
From: 11 Jun 2012,To: 11 Jun 2012,Dem. Rep. Congo,FY 2012,47,Protestant,8,231
From: 11 Jun 2012,To: 11 Jun 2012,Eritrea,FY 2012,1,Moslem,1,231
From: 11 Jun 2012,To: 11 Jun 2012,Iran,FY 2012,9,Bahai,8,231
From: 11 Jun 2012,To: 11 Jun 2012,Iran,FY 2012,9,Protestant,1,231
From: 11 Jun 2012,To: 11 Jun 2012,Iraq,FY 2012,103,Catholic,24,231
From: 11 Jun 2012,To: 11 Jun 2012,Iraq,FY 2012,103,Chaldean,1,231
From: 11 Jun 2012,To: 11 Jun 2012,Iraq,FY 2012,103,Christian,19,231
From: 11 Jun 2012,To: 11 Jun 2012,Iraq,FY 2012,103,Moslem Shiite,20,231
From: 11 Jun 2012,To: 11 Jun 2012,Iraq,FY 2012,103,Moslem Suni,23,231
From: 11 Jun 2012,To: 11 Jun 2012,Iraq,FY 2012,103,Orthodox,11,231
From: 11 Jun 2012,To: 11 Jun 2012,Iraq,FY 2012,103,Sabeans-Mandean,4,231
From: 11 Jun 2012,To: 11 Jun 2012,Iraq,FY 2012,103,Yazidi,1,231
From: 11 Jun 2012,To: 11 Jun 2012,Somalia,FY 2012,7,Moslem,6,231
From: 11 Jun 2012,To: 11 Jun 2012,Somalia,FY 2012,7,Moslem Suni,1,231
From: 11 Jun 2012,To: 11 Jun 2012,Sudan,FY 2012,12,Moslem,12,231

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 11 Jun 2012,To: 11 Jun 2012,Bahai,FY 2012,8,Iran,8,231
From: 11 Jun 2012,To: 11 Jun 2012,Baptist,FY 2012,5,Dem. Rep. Congo,5,231
From: 11 Jun 2012,To: 11 Jun 2012,Buddhist,FY 2012,11,Bhutan,11,231
From: 11 Jun 2012,To: 11 Jun 2012,Catholic,FY 2012,38,Dem. Rep. Congo,14,231
From: 11 Jun 2012,To: 11 Jun 2012,Catholic,FY 2012,38,Iraq,24,231
From: 11 Jun 2012,To: 11 Jun 2012,Chaldean,FY 2012,1,Iraq,1,231
From: 11 Jun 2012,To: 11 Jun 2012,Christian,FY 2012,31,Bhutan,6,231
From: 11 Jun 2012,To: 11 Jun 2012,Christian,FY 2012,31,Dem. Rep. Congo,6,231
From: 11 Jun 2012,To: 11 Jun 2012,Christian,FY 2012,31,Iraq,19,231
From: 11 Jun 2012,To: 11 Jun 2012,Hindu,FY 2012,35,Bhutan,35,231
From: 11 Jun 2012,To: 11 Jun 2012,Methodist,FY 2012,7,Dem. Rep. Congo,7,231
From: 11 Jun 2012,To: 11 Jun 2012,Moslem,FY 2012,19,Eritrea,1,231
From: 11 Jun 2012,To: 11 Jun 2012,Moslem,FY 2012,19,Somalia,6,231
From: 11 Jun 2012,To: 11 Jun 2012,Moslem,FY 2012,19,Sudan,12,231
From: 11 Jun 2012,To: 11 Jun 2012,Moslem Shiite,FY 2012,20,Iraq,20,231
From: 11 Jun 2012,To: 11 Jun 2012,Moslem Suni,FY 2012,24,Iraq,23,231
From: 11 Jun 2012,To: 11 Jun 2012,Moslem Suni,FY 2012,24,Somalia,1,231
From: 11 Jun 2012,To: 11 Jun 2012,Orthodox,FY 2012,11,Iraq,11,231
From: 11 Jun 2012,To: 11 Jun 2012,Pentecostalist,FY 2012,7,Dem. Rep. Congo,7,231
From: 11 Jun 2012,To: 11 Jun 2012,Protestant,FY 2012,9,Dem. Rep. Congo,8,231
From: 11 Jun 2012,To: 11 Jun 2012,Protestant,FY 2012,9,Iran,1,231
From: 11 Jun 2012,To: 11 Jun 2012,Sabeans-Mandean,FY 2012,4,Iraq,4,231
From: 11 Jun 2012,To: 11 Jun 2012,Yazidi,FY 2012,1,Iraq,1,231

