textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 12 Apr 2002,To: 12 Apr 2002,Afghanistan,FY 2002,30,Moslem Suni,30,140
From: 12 Apr 2002,To: 12 Apr 2002,Azerbaijan,FY 2002,1,Jewish,1,140
From: 12 Apr 2002,To: 12 Apr 2002,Belarus,FY 2002,9,Evangelical Christian,3,140
From: 12 Apr 2002,To: 12 Apr 2002,Belarus,FY 2002,9,Pentecostalist,6,140
From: 12 Apr 2002,To: 12 Apr 2002,Moldova,FY 2002,20,Baptist,8,140
From: 12 Apr 2002,To: 12 Apr 2002,Moldova,FY 2002,20,Pentecostalist,12,140
From: 12 Apr 2002,To: 12 Apr 2002,Russia,FY 2002,14,Atheist,2,140
From: 12 Apr 2002,To: 12 Apr 2002,Russia,FY 2002,14,Baptist,2,140
From: 12 Apr 2002,To: 12 Apr 2002,Russia,FY 2002,14,Christian,1,140
From: 12 Apr 2002,To: 12 Apr 2002,Russia,FY 2002,14,Jewish,6,140
From: 12 Apr 2002,To: 12 Apr 2002,Russia,FY 2002,14,Unknown,3,140
From: 12 Apr 2002,To: 12 Apr 2002,Ukraine,FY 2002,58,Baptist,16,140
From: 12 Apr 2002,To: 12 Apr 2002,Ukraine,FY 2002,58,Christian,2,140
From: 12 Apr 2002,To: 12 Apr 2002,Ukraine,FY 2002,58,Evangelical Christian,3,140
From: 12 Apr 2002,To: 12 Apr 2002,Ukraine,FY 2002,58,Jewish,3,140
From: 12 Apr 2002,To: 12 Apr 2002,Ukraine,FY 2002,58,Pentecostalist,34,140
From: 12 Apr 2002,To: 12 Apr 2002,Uzbekistan,FY 2002,8,Jewish,6,140
From: 12 Apr 2002,To: 12 Apr 2002,Uzbekistan,FY 2002,8,No Religion,2,140

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 12 Apr 2002,To: 12 Apr 2002,Atheist,FY 2002,2,Russia,2,140
From: 12 Apr 2002,To: 12 Apr 2002,Baptist,FY 2002,26,Moldova,8,140
From: 12 Apr 2002,To: 12 Apr 2002,Baptist,FY 2002,26,Russia,2,140
From: 12 Apr 2002,To: 12 Apr 2002,Baptist,FY 2002,26,Ukraine,16,140
From: 12 Apr 2002,To: 12 Apr 2002,Christian,FY 2002,3,Russia,1,140
From: 12 Apr 2002,To: 12 Apr 2002,Christian,FY 2002,3,Ukraine,2,140
From: 12 Apr 2002,To: 12 Apr 2002,Evangelical Christian,FY 2002,6,Belarus,3,140
From: 12 Apr 2002,To: 12 Apr 2002,Evangelical Christian,FY 2002,6,Ukraine,3,140
From: 12 Apr 2002,To: 12 Apr 2002,Jewish,FY 2002,16,Azerbaijan,1,140
From: 12 Apr 2002,To: 12 Apr 2002,Jewish,FY 2002,16,Russia,6,140
From: 12 Apr 2002,To: 12 Apr 2002,Jewish,FY 2002,16,Ukraine,3,140
From: 12 Apr 2002,To: 12 Apr 2002,Jewish,FY 2002,16,Uzbekistan,6,140
From: 12 Apr 2002,To: 12 Apr 2002,Moslem Suni,FY 2002,30,Afghanistan,30,140
From: 12 Apr 2002,To: 12 Apr 2002,No Religion,FY 2002,2,Uzbekistan,2,140
From: 12 Apr 2002,To: 12 Apr 2002,Pentecostalist,FY 2002,52,Belarus,6,140
From: 12 Apr 2002,To: 12 Apr 2002,Pentecostalist,FY 2002,52,Moldova,12,140
From: 12 Apr 2002,To: 12 Apr 2002,Pentecostalist,FY 2002,52,Ukraine,34,140
From: 12 Apr 2002,To: 12 Apr 2002,Unknown,FY 2002,3,Russia,3,140

