textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 13 Apr 2011,To: 13 Apr 2011,Afghanistan,FY 2011,1,Moslem Suni,1,113
From: 13 Apr 2011,To: 13 Apr 2011,Bhutan,FY 2011,9,Hindu,9,113
From: 13 Apr 2011,To: 13 Apr 2011,Burma,FY 2011,55,Baptist,6,113
From: 13 Apr 2011,To: 13 Apr 2011,Burma,FY 2011,55,Buddhist,7,113
From: 13 Apr 2011,To: 13 Apr 2011,Burma,FY 2011,55,Christian,42,113
From: 13 Apr 2011,To: 13 Apr 2011,Dem. Rep. Congo,FY 2011,1,Protestant,1,113
From: 13 Apr 2011,To: 13 Apr 2011,Eritrea,FY 2011,13,Orthodox,12,113
From: 13 Apr 2011,To: 13 Apr 2011,Eritrea,FY 2011,13,Protestant,1,113
From: 13 Apr 2011,To: 13 Apr 2011,Ethiopia,FY 2011,7,Moslem,3,113
From: 13 Apr 2011,To: 13 Apr 2011,Ethiopia,FY 2011,7,Orthodox,2,113
From: 13 Apr 2011,To: 13 Apr 2011,Ethiopia,FY 2011,7,Protestant,2,113
From: 13 Apr 2011,To: 13 Apr 2011,Iran,FY 2011,7,Christian,7,113
From: 13 Apr 2011,To: 13 Apr 2011,Iraq,FY 2011,1,Moslem Suni,1,113
From: 13 Apr 2011,To: 13 Apr 2011,Laos,FY 2011,7,Animist,7,113
From: 13 Apr 2011,To: 13 Apr 2011,Russia,FY 2011,3,Baptist,2,113
From: 13 Apr 2011,To: 13 Apr 2011,Russia,FY 2011,3,No Religion,1,113
From: 13 Apr 2011,To: 13 Apr 2011,Somalia,FY 2011,9,Moslem,9,113

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 13 Apr 2011,To: 13 Apr 2011,Animist,FY 2011,7,Laos,7,113
From: 13 Apr 2011,To: 13 Apr 2011,Baptist,FY 2011,8,Burma,6,113
From: 13 Apr 2011,To: 13 Apr 2011,Baptist,FY 2011,8,Russia,2,113
From: 13 Apr 2011,To: 13 Apr 2011,Buddhist,FY 2011,7,Burma,7,113
From: 13 Apr 2011,To: 13 Apr 2011,Christian,FY 2011,49,Burma,42,113
From: 13 Apr 2011,To: 13 Apr 2011,Christian,FY 2011,49,Iran,7,113
From: 13 Apr 2011,To: 13 Apr 2011,Hindu,FY 2011,9,Bhutan,9,113
From: 13 Apr 2011,To: 13 Apr 2011,Moslem,FY 2011,12,Ethiopia,3,113
From: 13 Apr 2011,To: 13 Apr 2011,Moslem,FY 2011,12,Somalia,9,113
From: 13 Apr 2011,To: 13 Apr 2011,Moslem Suni,FY 2011,2,Afghanistan,1,113
From: 13 Apr 2011,To: 13 Apr 2011,Moslem Suni,FY 2011,2,Iraq,1,113
From: 13 Apr 2011,To: 13 Apr 2011,No Religion,FY 2011,1,Russia,1,113
From: 13 Apr 2011,To: 13 Apr 2011,Orthodox,FY 2011,14,Eritrea,12,113
From: 13 Apr 2011,To: 13 Apr 2011,Orthodox,FY 2011,14,Ethiopia,2,113
From: 13 Apr 2011,To: 13 Apr 2011,Protestant,FY 2011,4,Dem. Rep. Congo,1,113
From: 13 Apr 2011,To: 13 Apr 2011,Protestant,FY 2011,4,Eritrea,1,113
From: 13 Apr 2011,To: 13 Apr 2011,Protestant,FY 2011,4,Ethiopia,2,113

