textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 18 Aug 2004,To: 18 Aug 2004,Belarus,FY 2004,3,Jewish,3,388
From: 18 Aug 2004,To: 18 Aug 2004,Cuba,FY 2004,70,Baptist,4,388
From: 18 Aug 2004,To: 18 Aug 2004,Cuba,FY 2004,70,Catholic,30,388
From: 18 Aug 2004,To: 18 Aug 2004,Cuba,FY 2004,70,Christian,1,388
From: 18 Aug 2004,To: 18 Aug 2004,Cuba,FY 2004,70,Evangelical Christian,6,388
From: 18 Aug 2004,To: 18 Aug 2004,Cuba,FY 2004,70,Jehovah Witness,12,388
From: 18 Aug 2004,To: 18 Aug 2004,Cuba,FY 2004,70,No Religion,17,388
From: 18 Aug 2004,To: 18 Aug 2004,Dem. Rep. Congo,FY 2004,25,Christian,17,388
From: 18 Aug 2004,To: 18 Aug 2004,Dem. Rep. Congo,FY 2004,25,Moslem,8,388
From: 18 Aug 2004,To: 18 Aug 2004,Ethiopia,FY 2004,3,Moslem,3,388
From: 18 Aug 2004,To: 18 Aug 2004,Gambia,FY 2004,2,Moslem,2,388
From: 18 Aug 2004,To: 18 Aug 2004,Liberia,FY 2004,52,Baptist,11,388
From: 18 Aug 2004,To: 18 Aug 2004,Liberia,FY 2004,52,Christian,20,388
From: 18 Aug 2004,To: 18 Aug 2004,Liberia,FY 2004,52,Lutheran,2,388
From: 18 Aug 2004,To: 18 Aug 2004,Liberia,FY 2004,52,Methodist,1,388
From: 18 Aug 2004,To: 18 Aug 2004,Liberia,FY 2004,52,Moslem,10,388
From: 18 Aug 2004,To: 18 Aug 2004,Liberia,FY 2004,52,Pentecostalist,4,388
From: 18 Aug 2004,To: 18 Aug 2004,Liberia,FY 2004,52,Protestant,4,388
From: 18 Aug 2004,To: 18 Aug 2004,Sierra Leone,FY 2004,48,Baptist,1,388
From: 18 Aug 2004,To: 18 Aug 2004,Sierra Leone,FY 2004,48,Catholic,3,388
From: 18 Aug 2004,To: 18 Aug 2004,Sierra Leone,FY 2004,48,Christian,21,388
From: 18 Aug 2004,To: 18 Aug 2004,Sierra Leone,FY 2004,48,Methodist,4,388
From: 18 Aug 2004,To: 18 Aug 2004,Sierra Leone,FY 2004,48,Moslem,13,388
From: 18 Aug 2004,To: 18 Aug 2004,Sierra Leone,FY 2004,48,Pentecostalist,6,388
From: 18 Aug 2004,To: 18 Aug 2004,Somalia,FY 2004,126,Moslem,126,388
From: 18 Aug 2004,To: 18 Aug 2004,Sudan,FY 2004,33,Catholic,16,388
From: 18 Aug 2004,To: 18 Aug 2004,Sudan,FY 2004,33,Christian,1,388
From: 18 Aug 2004,To: 18 Aug 2004,Sudan,FY 2004,33,Evangelical Christian,1,388
From: 18 Aug 2004,To: 18 Aug 2004,Sudan,FY 2004,33,Moslem,14,388
From: 18 Aug 2004,To: 18 Aug 2004,Sudan,FY 2004,33,Protestant,1,388
From: 18 Aug 2004,To: 18 Aug 2004,Ukraine,FY 2004,8,Baptist,3,388
From: 18 Aug 2004,To: 18 Aug 2004,Ukraine,FY 2004,8,Pentecostalist,1,388
From: 18 Aug 2004,To: 18 Aug 2004,Ukraine,FY 2004,8,Uniate,4,388
From: 18 Aug 2004,To: 18 Aug 2004,Vietnam,FY 2004,18,Catholic,2,388
From: 18 Aug 2004,To: 18 Aug 2004,Vietnam,FY 2004,18,No Religion,3,388
From: 18 Aug 2004,To: 18 Aug 2004,Vietnam,FY 2004,18,Unknown,13,388

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 18 Aug 2004,To: 18 Aug 2004,Baptist,FY 2004,19,Cuba,4,388
