textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 02 Jul 2004,To: 02 Jul 2004,Bosnia and Herzegovina,FY 2004,2,Moslem,2,91
From: 02 Jul 2004,To: 02 Jul 2004,Cuba,FY 2004,30,Catholic,21,91
From: 02 Jul 2004,To: 02 Jul 2004,Cuba,FY 2004,30,Jehovah Witness,5,91
From: 02 Jul 2004,To: 02 Jul 2004,Cuba,FY 2004,30,No Religion,4,91
From: 02 Jul 2004,To: 02 Jul 2004,Ethiopia,FY 2004,3,Orthodox,3,91
From: 02 Jul 2004,To: 02 Jul 2004,Somalia,FY 2004,56,Moslem,56,91

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 02 Jul 2004,To: 02 Jul 2004,Catholic,FY 2004,21,Cuba,21,91
From: 02 Jul 2004,To: 02 Jul 2004,Jehovah Witness,FY 2004,5,Cuba,5,91
From: 02 Jul 2004,To: 02 Jul 2004,Moslem,FY 2004,58,Bosnia and Herzegovina,2,91
From: 02 Jul 2004,To: 02 Jul 2004,Moslem,FY 2004,58,Somalia,56,91
From: 02 Jul 2004,To: 02 Jul 2004,No Religion,FY 2004,4,Cuba,4,91
From: 02 Jul 2004,To: 02 Jul 2004,Orthodox,FY 2004,3,Ethiopia,3,91

