textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 05 May 2008,To: 05 May 2008,Iraq,FY 2008,41,Catholic,4,43
From: 05 May 2008,To: 05 May 2008,Iraq,FY 2008,41,Christian,12,43
From: 05 May 2008,To: 05 May 2008,Iraq,FY 2008,41,Moslem Shiite,6,43
From: 05 May 2008,To: 05 May 2008,Iraq,FY 2008,41,Moslem Suni,6,43
From: 05 May 2008,To: 05 May 2008,Iraq,FY 2008,41,Sabeans-Mandean,13,43
From: 05 May 2008,To: 05 May 2008,Liberia,FY 2008,2,Christian,2,43

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 05 May 2008,To: 05 May 2008,Catholic,FY 2008,4,Iraq,4,43
From: 05 May 2008,To: 05 May 2008,Christian,FY 2008,14,Iraq,12,43
From: 05 May 2008,To: 05 May 2008,Christian,FY 2008,14,Liberia,2,43
From: 05 May 2008,To: 05 May 2008,Moslem Shiite,FY 2008,6,Iraq,6,43
From: 05 May 2008,To: 05 May 2008,Moslem Suni,FY 2008,6,Iraq,6,43
From: 05 May 2008,To: 05 May 2008,Sabeans-Mandean,FY 2008,13,Iraq,13,43

