textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 16 Feb 2012,To: 16 Feb 2012,Bhutan,FY 2012,98,Buddhist,34,375
From: 16 Feb 2012,To: 16 Feb 2012,Bhutan,FY 2012,98,Christian,5,375
From: 16 Feb 2012,To: 16 Feb 2012,Bhutan,FY 2012,98,Hindu,50,375
From: 16 Feb 2012,To: 16 Feb 2012,Bhutan,FY 2012,98,Kirat,9,375
From: 16 Feb 2012,To: 16 Feb 2012,Burma,FY 2012,108,Baptist,12,375
From: 16 Feb 2012,To: 16 Feb 2012,Burma,FY 2012,108,Buddhist,22,375
From: 16 Feb 2012,To: 16 Feb 2012,Burma,FY 2012,108,Christian,65,375
From: 16 Feb 2012,To: 16 Feb 2012,Burma,FY 2012,108,Moslem,9,375
From: 16 Feb 2012,To: 16 Feb 2012,Chad,FY 2012,3,Moslem,3,375
From: 16 Feb 2012,To: 16 Feb 2012,China,FY 2012,1,Other Religion,1,375
From: 16 Feb 2012,To: 16 Feb 2012,Cuba,FY 2012,40,Baptist,2,375
From: 16 Feb 2012,To: 16 Feb 2012,Cuba,FY 2012,40,Catholic,7,375
From: 16 Feb 2012,To: 16 Feb 2012,Cuba,FY 2012,40,Evangelical Christian,4,375
From: 16 Feb 2012,To: 16 Feb 2012,Cuba,FY 2012,40,Jehovah Witness,23,375
From: 16 Feb 2012,To: 16 Feb 2012,Cuba,FY 2012,40,No Religion,4,375
From: 16 Feb 2012,To: 16 Feb 2012,Dem. Rep. Congo,FY 2012,25,Catholic,5,375
From: 16 Feb 2012,To: 16 Feb 2012,Dem. Rep. Congo,FY 2012,25,Christian,7,375
From: 16 Feb 2012,To: 16 Feb 2012,Dem. Rep. Congo,FY 2012,25,Protestant,9,375
From: 16 Feb 2012,To: 16 Feb 2012,Dem. Rep. Congo,FY 2012,25,Unknown,4,375
From: 16 Feb 2012,To: 16 Feb 2012,Eritrea,FY 2012,6,Moslem,1,375
From: 16 Feb 2012,To: 16 Feb 2012,Eritrea,FY 2012,6,Orthodox,4,375
From: 16 Feb 2012,To: 16 Feb 2012,Eritrea,FY 2012,6,Protestant,1,375
From: 16 Feb 2012,To: 16 Feb 2012,Iran,FY 2012,11,Bahai,3,375
From: 16 Feb 2012,To: 16 Feb 2012,Iran,FY 2012,11,Christian,2,375
From: 16 Feb 2012,To: 16 Feb 2012,Iran,FY 2012,11,Sabeans-Mandean,3,375
From: 16 Feb 2012,To: 16 Feb 2012,Iran,FY 2012,11,Zoroastrian,3,375
From: 16 Feb 2012,To: 16 Feb 2012,Iraq,FY 2012,7,Catholic,1,375
From: 16 Feb 2012,To: 16 Feb 2012,Iraq,FY 2012,7,Christian,2,375
