textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 19 Nov 2009,To: 19 Nov 2009,Bhutan,FY 2010,139,Buddhist,8,604
From: 19 Nov 2009,To: 19 Nov 2009,Bhutan,FY 2010,139,Christian,17,604
From: 19 Nov 2009,To: 19 Nov 2009,Bhutan,FY 2010,139,Hindu,113,604
From: 19 Nov 2009,To: 19 Nov 2009,Bhutan,FY 2010,139,Kirat,1,604
From: 19 Nov 2009,To: 19 Nov 2009,Burma,FY 2010,173,Animist,7,604
From: 19 Nov 2009,To: 19 Nov 2009,Burma,FY 2010,173,Baptist,3,604
From: 19 Nov 2009,To: 19 Nov 2009,Burma,FY 2010,173,Buddhist,18,604
From: 19 Nov 2009,To: 19 Nov 2009,Burma,FY 2010,173,Catholic,3,604
From: 19 Nov 2009,To: 19 Nov 2009,Burma,FY 2010,173,Christian,118,604
From: 19 Nov 2009,To: 19 Nov 2009,Burma,FY 2010,173,Moslem,24,604
From: 19 Nov 2009,To: 19 Nov 2009,Cuba,FY 2010,67,Catholic,30,604
From: 19 Nov 2009,To: 19 Nov 2009,Cuba,FY 2010,67,Jehovah Witness,14,604
From: 19 Nov 2009,To: 19 Nov 2009,Cuba,FY 2010,67,No Religion,15,604
From: 19 Nov 2009,To: 19 Nov 2009,Cuba,FY 2010,67,Pentecostalist,3,604
From: 19 Nov 2009,To: 19 Nov 2009,Cuba,FY 2010,67,Seventh Day Adventist,5,604
From: 19 Nov 2009,To: 19 Nov 2009,Eritrea,FY 2010,2,Catholic,2,604
From: 19 Nov 2009,To: 19 Nov 2009,Ethiopia,FY 2010,2,Christian,1,604
From: 19 Nov 2009,To: 19 Nov 2009,Ethiopia,FY 2010,2,Moslem,1,604
From: 19 Nov 2009,To: 19 Nov 2009,Iran,FY 2010,8,Bahai,6,604
From: 19 Nov 2009,To: 19 Nov 2009,Iran,FY 2010,8,Christian,1,604
From: 19 Nov 2009,To: 19 Nov 2009,Iran,FY 2010,8,Jewish,1,604
From: 19 Nov 2009,To: 19 Nov 2009,Iraq,FY 2010,104,Catholic,16,604
From: 19 Nov 2009,To: 19 Nov 2009,Iraq,FY 2010,104,Christian,42,604
From: 19 Nov 2009,To: 19 Nov 2009,Iraq,FY 2010,104,Moslem,4,604
From: 19 Nov 2009,To: 19 Nov 2009,Iraq,FY 2010,104,Moslem Shiite,15,604
From: 19 Nov 2009,To: 19 Nov 2009,Iraq,FY 2010,104,Moslem Suni,19,604
From: 19 Nov 2009,To: 19 Nov 2009,Iraq,FY 2010,104,Orthodox,5,604
From: 19 Nov 2009,To: 19 Nov 2009,Iraq,FY 2010,104,Sabeans-Mandean,3,604
From: 19 Nov 2009,To: 19 Nov 2009,Palestine,FY 2010,32,Moslem,1,604
