textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 16 Mar 2004,To: 16 Mar 2004,Afghanistan,FY 2004,12,Moslem Suni,12,217
From: 16 Mar 2004,To: 16 Mar 2004,Azerbaijan,FY 2004,17,Christian,4,217
From: 16 Mar 2004,To: 16 Mar 2004,Azerbaijan,FY 2004,17,Unknown,13,217
From: 16 Mar 2004,To: 16 Mar 2004,Central African Republic,FY 2004,3,Baptist,3,217
From: 16 Mar 2004,To: 16 Mar 2004,Ethiopia,FY 2004,9,Christian,1,217
From: 16 Mar 2004,To: 16 Mar 2004,Ethiopia,FY 2004,9,Moslem,5,217
From: 16 Mar 2004,To: 16 Mar 2004,Ethiopia,FY 2004,9,Orthodox,3,217
From: 16 Mar 2004,To: 16 Mar 2004,Kyrgyzstan,FY 2004,10,Pentecostalist,10,217
From: 16 Mar 2004,To: 16 Mar 2004,Liberia,FY 2004,92,Baptist,20,217
From: 16 Mar 2004,To: 16 Mar 2004,Liberia,FY 2004,92,Catholic,1,217
From: 16 Mar 2004,To: 16 Mar 2004,Liberia,FY 2004,92,Christian,46,217
From: 16 Mar 2004,To: 16 Mar 2004,Liberia,FY 2004,92,Jehovah Witness,3,217
From: 16 Mar 2004,To: 16 Mar 2004,Liberia,FY 2004,92,Lutheran,1,217
From: 16 Mar 2004,To: 16 Mar 2004,Liberia,FY 2004,92,Methodist,1,217
From: 16 Mar 2004,To: 16 Mar 2004,Liberia,FY 2004,92,Moslem,10,217
From: 16 Mar 2004,To: 16 Mar 2004,Liberia,FY 2004,92,No Religion,2,217
From: 16 Mar 2004,To: 16 Mar 2004,Liberia,FY 2004,92,Pentecostalist,8,217
From: 16 Mar 2004,To: 16 Mar 2004,Somalia,FY 2004,23,Moslem,23,217
From: 16 Mar 2004,To: 16 Mar 2004,Sudan,FY 2004,33,Catholic,18,217
From: 16 Mar 2004,To: 16 Mar 2004,Sudan,FY 2004,33,Christian,1,217
From: 16 Mar 2004,To: 16 Mar 2004,Sudan,FY 2004,33,Moslem,10,217
From: 16 Mar 2004,To: 16 Mar 2004,Sudan,FY 2004,33,Protestant,4,217
From: 16 Mar 2004,To: 16 Mar 2004,Ukraine,FY 2004,18,Jewish,1,217
From: 16 Mar 2004,To: 16 Mar 2004,Ukraine,FY 2004,18,Pentecostalist,16,217
From: 16 Mar 2004,To: 16 Mar 2004,Ukraine,FY 2004,18,Ukr Orthodox,1,217

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 16 Mar 2004,To: 16 Mar 2004,Baptist,FY 2004,23,Central African Republic,3,217
From: 16 Mar 2004,To: 16 Mar 2004,Baptist,FY 2004,23,Liberia,20,217
From: 16 Mar 2004,To: 16 Mar 2004,Catholic,FY 2004,19,Liberia,1,217
From: 16 Mar 2004,To: 16 Mar 2004,Catholic,FY 2004,19,Sudan,18,217
From: 16 Mar 2004,To: 16 Mar 2004,Christian,FY 2004,52,Azerbaijan,4,217
From: 16 Mar 2004,To: 16 Mar 2004,Christian,FY 2004,52,Ethiopia,1,217
From: 16 Mar 2004,To: 16 Mar 2004,Christian,FY 2004,52,Liberia,46,217
From: 16 Mar 2004,To: 16 Mar 2004,Christian,FY 2004,52,Sudan,1,217
From: 16 Mar 2004,To: 16 Mar 2004,Jehovah Witness,FY 2004,3,Liberia,3,217
From: 16 Mar 2004,To: 16 Mar 2004,Jewish,FY 2004,1,Ukraine,1,217
From: 16 Mar 2004,To: 16 Mar 2004,Lutheran,FY 2004,1,Liberia,1,217
From: 16 Mar 2004,To: 16 Mar 2004,Methodist,FY 2004,1,Liberia,1,217
From: 16 Mar 2004,To: 16 Mar 2004,Moslem,FY 2004,48,Ethiopia,5,217
From: 16 Mar 2004,To: 16 Mar 2004,Moslem,FY 2004,48,Liberia,10,217
From: 16 Mar 2004,To: 16 Mar 2004,Moslem,FY 2004,48,Somalia,23,217
From: 16 Mar 2004,To: 16 Mar 2004,Moslem,FY 2004,48,Sudan,10,217
From: 16 Mar 2004,To: 16 Mar 2004,Moslem Suni,FY 2004,12,Afghanistan,12,217
From: 16 Mar 2004,To: 16 Mar 2004,No Religion,FY 2004,2,Liberia,2,217
From: 16 Mar 2004,To: 16 Mar 2004,Orthodox,FY 2004,3,Ethiopia,3,217
From: 16 Mar 2004,To: 16 Mar 2004,Pentecostalist,FY 2004,34,Kyrgyzstan,10,217
From: 16 Mar 2004,To: 16 Mar 2004,Pentecostalist,FY 2004,34,Liberia,8,217
From: 16 Mar 2004,To: 16 Mar 2004,Pentecostalist,FY 2004,34,Ukraine,16,217
From: 16 Mar 2004,To: 16 Mar 2004,Protestant,FY 2004,4,Sudan,4,217
From: 16 Mar 2004,To: 16 Mar 2004,Ukr Orthodox,FY 2004,1,Ukraine,1,217
From: 16 Mar 2004,To: 16 Mar 2004,Unknown,FY 2004,13,Azerbaijan,13,217

