textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 23 Sep 2013,To: 23 Sep 2013,Burma,FY 2013,64,Baptist,3,265
From: 23 Sep 2013,To: 23 Sep 2013,Burma,FY 2013,64,Buddhist,8,265
From: 23 Sep 2013,To: 23 Sep 2013,Burma,FY 2013,64,Catholic,1,265
From: 23 Sep 2013,To: 23 Sep 2013,Burma,FY 2013,64,Christian,52,265
From: 23 Sep 2013,To: 23 Sep 2013,Eritrea,FY 2013,27,Catholic,6,265
From: 23 Sep 2013,To: 23 Sep 2013,Eritrea,FY 2013,27,Christian,3,265
From: 23 Sep 2013,To: 23 Sep 2013,Eritrea,FY 2013,27,Orthodox,17,265
From: 23 Sep 2013,To: 23 Sep 2013,Eritrea,FY 2013,27,Protestant,1,265
From: 23 Sep 2013,To: 23 Sep 2013,Iran,FY 2013,12,Bahai,2,265
From: 23 Sep 2013,To: 23 Sep 2013,Iran,FY 2013,12,Moslem,3,265
From: 23 Sep 2013,To: 23 Sep 2013,Iran,FY 2013,12,Moslem Shiite,1,265
From: 23 Sep 2013,To: 23 Sep 2013,Iran,FY 2013,12,Protestant,6,265
From: 23 Sep 2013,To: 23 Sep 2013,Iraq,FY 2013,97,Catholic,18,265
From: 23 Sep 2013,To: 23 Sep 2013,Iraq,FY 2013,97,Christian,9,265
From: 23 Sep 2013,To: 23 Sep 2013,Iraq,FY 2013,97,Moslem,1,265
From: 23 Sep 2013,To: 23 Sep 2013,Iraq,FY 2013,97,Moslem Shiite,11,265
From: 23 Sep 2013,To: 23 Sep 2013,Iraq,FY 2013,97,Moslem Suni,46,265
From: 23 Sep 2013,To: 23 Sep 2013,Iraq,FY 2013,97,Orthodox,9,265
From: 23 Sep 2013,To: 23 Sep 2013,Iraq,FY 2013,97,Sabeans-Mandean,3,265
From: 23 Sep 2013,To: 23 Sep 2013,Palestine,FY 2013,6,Moslem Suni,6,265
From: 23 Sep 2013,To: 23 Sep 2013,Somalia,FY 2013,22,Moslem,18,265
From: 23 Sep 2013,To: 23 Sep 2013,Somalia,FY 2013,22,Moslem Suni,4,265
From: 23 Sep 2013,To: 23 Sep 2013,Sudan,FY 2013,37,Moslem,37,265

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 23 Sep 2013,To: 23 Sep 2013,Bahai,FY 2013,2,Iran,2,265
From: 23 Sep 2013,To: 23 Sep 2013,Baptist,FY 2013,3,Burma,3,265
From: 23 Sep 2013,To: 23 Sep 2013,Buddhist,FY 2013,8,Burma,8,265
From: 23 Sep 2013,To: 23 Sep 2013,Catholic,FY 2013,25,Burma,1,265
From: 23 Sep 2013,To: 23 Sep 2013,Catholic,FY 2013,25,Eritrea,6,265
From: 23 Sep 2013,To: 23 Sep 2013,Catholic,FY 2013,25,Iraq,18,265
From: 23 Sep 2013,To: 23 Sep 2013,Christian,FY 2013,64,Burma,52,265
From: 23 Sep 2013,To: 23 Sep 2013,Christian,FY 2013,64,Eritrea,3,265
From: 23 Sep 2013,To: 23 Sep 2013,Christian,FY 2013,64,Iraq,9,265
From: 23 Sep 2013,To: 23 Sep 2013,Moslem,FY 2013,59,Iran,3,265
From: 23 Sep 2013,To: 23 Sep 2013,Moslem,FY 2013,59,Iraq,1,265
From: 23 Sep 2013,To: 23 Sep 2013,Moslem,FY 2013,59,Somalia,18,265
From: 23 Sep 2013,To: 23 Sep 2013,Moslem,FY 2013,59,Sudan,37,265
From: 23 Sep 2013,To: 23 Sep 2013,Moslem Shiite,FY 2013,12,Iran,1,265
From: 23 Sep 2013,To: 23 Sep 2013,Moslem Shiite,FY 2013,12,Iraq,11,265
From: 23 Sep 2013,To: 23 Sep 2013,Moslem Suni,FY 2013,56,Iraq,46,265
From: 23 Sep 2013,To: 23 Sep 2013,Moslem Suni,FY 2013,56,Palestine,6,265
From: 23 Sep 2013,To: 23 Sep 2013,Moslem Suni,FY 2013,56,Somalia,4,265
From: 23 Sep 2013,To: 23 Sep 2013,Orthodox,FY 2013,26,Eritrea,17,265
From: 23 Sep 2013,To: 23 Sep 2013,Orthodox,FY 2013,26,Iraq,9,265
From: 23 Sep 2013,To: 23 Sep 2013,Protestant,FY 2013,7,Eritrea,1,265
From: 23 Sep 2013,To: 23 Sep 2013,Protestant,FY 2013,7,Iran,6,265
From: 23 Sep 2013,To: 23 Sep 2013,Sabeans-Mandean,FY 2013,3,Iraq,3,265

