textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 05 May 2015,To: 05 May 2015,Afghanistan,FY 2015,2,Moslem Shiite,2,333
From: 05 May 2015,To: 05 May 2015,Burma,FY 2015,59,Buddhist,5,333
From: 05 May 2015,To: 05 May 2015,Burma,FY 2015,59,Christian,33,333
From: 05 May 2015,To: 05 May 2015,Burma,FY 2015,59,Moslem,21,333
From: 05 May 2015,To: 05 May 2015,Dem. Rep. Congo,FY 2015,129,Baptist,1,333
From: 05 May 2015,To: 05 May 2015,Dem. Rep. Congo,FY 2015,129,Catholic,3,333
From: 05 May 2015,To: 05 May 2015,Dem. Rep. Congo,FY 2015,129,Christian,17,333
From: 05 May 2015,To: 05 May 2015,Dem. Rep. Congo,FY 2015,129,Jehovah Witness,9,333
From: 05 May 2015,To: 05 May 2015,Dem. Rep. Congo,FY 2015,129,Moslem,9,333
From: 05 May 2015,To: 05 May 2015,Dem. Rep. Congo,FY 2015,129,Pentecostalist,45,333
From: 05 May 2015,To: 05 May 2015,Dem. Rep. Congo,FY 2015,129,Protestant,36,333
From: 05 May 2015,To: 05 May 2015,Dem. Rep. Congo,FY 2015,129,Seventh Day Adventist,9,333
From: 05 May 2015,To: 05 May 2015,Ethiopia,FY 2015,3,Moslem,3,333
From: 05 May 2015,To: 05 May 2015,Iran,FY 2015,18,Atheist,1,333
From: 05 May 2015,To: 05 May 2015,Iran,FY 2015,18,Christian,8,333
From: 05 May 2015,To: 05 May 2015,Iran,FY 2015,18,Moslem Shiite,1,333
From: 05 May 2015,To: 05 May 2015,Iran,FY 2015,18,Protestant,2,333
From: 05 May 2015,To: 05 May 2015,Iran,FY 2015,18,Sabeans-Mandean,2,333
From: 05 May 2015,To: 05 May 2015,Iran,FY 2015,18,Zoroastrian,4,333
From: 05 May 2015,To: 05 May 2015,Iraq,FY 2015,40,Catholic,5,333
From: 05 May 2015,To: 05 May 2015,Iraq,FY 2015,40,Christian,4,333
From: 05 May 2015,To: 05 May 2015,Iraq,FY 2015,40,Moslem,1,333
From: 05 May 2015,To: 05 May 2015,Iraq,FY 2015,40,Moslem Suni,23,333
From: 05 May 2015,To: 05 May 2015,Iraq,FY 2015,40,Orthodox,7,333
From: 05 May 2015,To: 05 May 2015,Moldova,FY 2015,8,Baptist,3,333
From: 05 May 2015,To: 05 May 2015,Moldova,FY 2015,8,Pentecostalist,5,333
From: 05 May 2015,To: 05 May 2015,Pakistan,FY 2015,4,Christian,4,333
From: 05 May 2015,To: 05 May 2015,Rwanda,FY 2015,3,Seventh Day Adventist,3,333
From: 05 May 2015,To: 05 May 2015,Somalia,FY 2015,20,Moslem,20,333
From: 05 May 2015,To: 05 May 2015,Sudan,FY 2015,6,Moslem,6,333
From: 05 May 2015,To: 05 May 2015,Syria,FY 2015,9,Moslem Suni,9,333
From: 05 May 2015,To: 05 May 2015,Uganda,FY 2015,5,Catholic,1,333
From: 05 May 2015,To: 05 May 2015,Uganda,FY 2015,5,Christian,4,333
From: 05 May 2015,To: 05 May 2015,Ukraine,FY 2015,27,Baptist,9,333
From: 05 May 2015,To: 05 May 2015,Ukraine,FY 2015,27,Pentecostalist,18,333

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 05 May 2015,To: 05 May 2015,Atheist,FY 2015,1,Iran,1,333
From: 05 May 2015,To: 05 May 2015,Baptist,FY 2015,13,Dem. Rep. Congo,1,333
From: 05 May 2015,To: 05 May 2015,Baptist,FY 2015,13,Moldova,3,333
From: 05 May 2015,To: 05 May 2015,Baptist,FY 2015,13,Ukraine,9,333
From: 05 May 2015,To: 05 May 2015,Buddhist,FY 2015,5,Burma,5,333
From: 05 May 2015,To: 05 May 2015,Catholic,FY 2015,9,Dem. Rep. Congo,3,333
From: 05 May 2015,To: 05 May 2015,Catholic,FY 2015,9,Iraq,5,333
From: 05 May 2015,To: 05 May 2015,Catholic,FY 2015,9,Uganda,1,333
From: 05 May 2015,To: 05 May 2015,Christian,FY 2015,70,Burma,33,333
From: 05 May 2015,To: 05 May 2015,Christian,FY 2015,70,Dem. Rep. Congo,17,333
From: 05 May 2015,To: 05 May 2015,Christian,FY 2015,70,Iran,8,333
From: 05 May 2015,To: 05 May 2015,Christian,FY 2015,70,Iraq,4,333
From: 05 May 2015,To: 05 May 2015,Christian,FY 2015,70,Pakistan,4,333
From: 05 May 2015,To: 05 May 2015,Christian,FY 2015,70,Uganda,4,333
From: 05 May 2015,To: 05 May 2015,Jehovah Witness,FY 2015,9,Dem. Rep. Congo,9,333
From: 05 May 2015,To: 05 May 2015,Moslem,FY 2015,60,Burma,21,333
From: 05 May 2015,To: 05 May 2015,Moslem,FY 2015,60,Dem. Rep. Congo,9,333
From: 05 May 2015,To: 05 May 2015,Moslem,FY 2015,60,Ethiopia,3,333
From: 05 May 2015,To: 05 May 2015,Moslem,FY 2015,60,Iraq,1,333
From: 05 May 2015,To: 05 May 2015,Moslem,FY 2015,60,Somalia,20,333
From: 05 May 2015,To: 05 May 2015,Moslem,FY 2015,60,Sudan,6,333
From: 05 May 2015,To: 05 May 2015,Moslem Shiite,FY 2015,3,Afghanistan,2,333
From: 05 May 2015,To: 05 May 2015,Moslem Shiite,FY 2015,3,Iran,1,333
From: 05 May 2015,To: 05 May 2015,Moslem Suni,FY 2015,32,Iraq,23,333
From: 05 May 2015,To: 05 May 2015,Moslem Suni,FY 2015,32,Syria,9,333
From: 05 May 2015,To: 05 May 2015,Orthodox,FY 2015,7,Iraq,7,333
From: 05 May 2015,To: 05 May 2015,Pentecostalist,FY 2015,68,Dem. Rep. Congo,45,333
From: 05 May 2015,To: 05 May 2015,Pentecostalist,FY 2015,68,Moldova,5,333
From: 05 May 2015,To: 05 May 2015,Pentecostalist,FY 2015,68,Ukraine,18,333
From: 05 May 2015,To: 05 May 2015,Protestant,FY 2015,38,Dem. Rep. Congo,36,333
From: 05 May 2015,To: 05 May 2015,Protestant,FY 2015,38,Iran,2,333
From: 05 May 2015,To: 05 May 2015,Sabeans-Mandean,FY 2015,2,Iran,2,333
From: 05 May 2015,To: 05 May 2015,Seventh Day Adventist,FY 2015,12,Dem. Rep. Congo,9,333
From: 05 May 2015,To: 05 May 2015,Seventh Day Adventist,FY 2015,12,Rwanda,3,333
From: 05 May 2015,To: 05 May 2015,Zoroastrian,FY 2015,4,Iran,4,333

