textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 08 May 2013,To: 08 May 2013,Afghanistan,FY 2013,4,Moslem Shiite,4,333
From: 08 May 2013,To: 08 May 2013,Bhutan,FY 2013,33,Buddhist,17,333
From: 08 May 2013,To: 08 May 2013,Bhutan,FY 2013,33,Christian,13,333
From: 08 May 2013,To: 08 May 2013,Bhutan,FY 2013,33,Hindu,3,333
From: 08 May 2013,To: 08 May 2013,Burma,FY 2013,124,Baptist,11,333
From: 08 May 2013,To: 08 May 2013,Burma,FY 2013,124,Buddhist,26,333
From: 08 May 2013,To: 08 May 2013,Burma,FY 2013,124,Catholic,4,333
From: 08 May 2013,To: 08 May 2013,Burma,FY 2013,124,Christian,72,333
From: 08 May 2013,To: 08 May 2013,Burma,FY 2013,124,Moslem,11,333
From: 08 May 2013,To: 08 May 2013,Dem. Rep. Congo,FY 2013,6,Christian,5,333
From: 08 May 2013,To: 08 May 2013,Dem. Rep. Congo,FY 2013,6,Jehovah Witness,1,333
From: 08 May 2013,To: 08 May 2013,Ethiopia,FY 2013,3,Christian,1,333
From: 08 May 2013,To: 08 May 2013,Ethiopia,FY 2013,3,Moslem,1,333
From: 08 May 2013,To: 08 May 2013,Ethiopia,FY 2013,3,Orthodox,1,333
From: 08 May 2013,To: 08 May 2013,Iran,FY 2013,26,Bahai,8,333
From: 08 May 2013,To: 08 May 2013,Iran,FY 2013,26,Moslem Shiite,6,333
From: 08 May 2013,To: 08 May 2013,Iran,FY 2013,26,No Religion,1,333
From: 08 May 2013,To: 08 May 2013,Iran,FY 2013,26,Protestant,1,333
From: 08 May 2013,To: 08 May 2013,Iran,FY 2013,26,Sabeans-Mandean,6,333
From: 08 May 2013,To: 08 May 2013,Iran,FY 2013,26,Zoroastrian,4,333
From: 08 May 2013,To: 08 May 2013,Iraq,FY 2013,72,Catholic,12,333
From: 08 May 2013,To: 08 May 2013,Iraq,FY 2013,72,Christian,3,333
From: 08 May 2013,To: 08 May 2013,Iraq,FY 2013,72,Moslem Shiite,11,333
From: 08 May 2013,To: 08 May 2013,Iraq,FY 2013,72,Moslem Suni,43,333
From: 08 May 2013,To: 08 May 2013,Iraq,FY 2013,72,Orthodox,3,333
From: 08 May 2013,To: 08 May 2013,Pakistan,FY 2013,8,Ahmadiyya,8,333
From: 08 May 2013,To: 08 May 2013,Palestine,FY 2013,6,Moslem Suni,6,333
From: 08 May 2013,To: 08 May 2013,Somalia,FY 2013,47,Christian,1,333
From: 08 May 2013,To: 08 May 2013,Somalia,FY 2013,47,Moslem,39,333
From: 08 May 2013,To: 08 May 2013,Somalia,FY 2013,47,Moslem Suni,7,333
From: 08 May 2013,To: 08 May 2013,Sudan,FY 2013,4,Moslem,4,333

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 08 May 2013,To: 08 May 2013,Ahmadiyya,FY 2013,8,Pakistan,8,333
From: 08 May 2013,To: 08 May 2013,Bahai,FY 2013,8,Iran,8,333
From: 08 May 2013,To: 08 May 2013,Baptist,FY 2013,11,Burma,11,333
From: 08 May 2013,To: 08 May 2013,Buddhist,FY 2013,43,Bhutan,17,333
From: 08 May 2013,To: 08 May 2013,Buddhist,FY 2013,43,Burma,26,333
From: 08 May 2013,To: 08 May 2013,Catholic,FY 2013,16,Burma,4,333
From: 08 May 2013,To: 08 May 2013,Catholic,FY 2013,16,Iraq,12,333
From: 08 May 2013,To: 08 May 2013,Christian,FY 2013,95,Bhutan,13,333
From: 08 May 2013,To: 08 May 2013,Christian,FY 2013,95,Burma,72,333
From: 08 May 2013,To: 08 May 2013,Christian,FY 2013,95,Dem. Rep. Congo,5,333
From: 08 May 2013,To: 08 May 2013,Christian,FY 2013,95,Ethiopia,1,333
From: 08 May 2013,To: 08 May 2013,Christian,FY 2013,95,Iraq,3,333
From: 08 May 2013,To: 08 May 2013,Christian,FY 2013,95,Somalia,1,333
From: 08 May 2013,To: 08 May 2013,Hindu,FY 2013,3,Bhutan,3,333
From: 08 May 2013,To: 08 May 2013,Jehovah Witness,FY 2013,1,Dem. Rep. Congo,1,333
From: 08 May 2013,To: 08 May 2013,Moslem,FY 2013,55,Burma,11,333
From: 08 May 2013,To: 08 May 2013,Moslem,FY 2013,55,Ethiopia,1,333
From: 08 May 2013,To: 08 May 2013,Moslem,FY 2013,55,Somalia,39,333
From: 08 May 2013,To: 08 May 2013,Moslem,FY 2013,55,Sudan,4,333
From: 08 May 2013,To: 08 May 2013,Moslem Shiite,FY 2013,21,Afghanistan,4,333
From: 08 May 2013,To: 08 May 2013,Moslem Shiite,FY 2013,21,Iran,6,333
From: 08 May 2013,To: 08 May 2013,Moslem Shiite,FY 2013,21,Iraq,11,333
From: 08 May 2013,To: 08 May 2013,Moslem Suni,FY 2013,56,Iraq,43,333
