textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 06 Sep 2012,To: 06 Sep 2012,Afghanistan,FY 2012,5,Moslem Shiite,5,636
From: 06 Sep 2012,To: 06 Sep 2012,Belarus,FY 2012,4,Baptist,4,636
From: 06 Sep 2012,To: 06 Sep 2012,Bhutan,FY 2012,115,Buddhist,34,636
From: 06 Sep 2012,To: 06 Sep 2012,Bhutan,FY 2012,115,Christian,4,636
From: 06 Sep 2012,To: 06 Sep 2012,Bhutan,FY 2012,115,Hindu,68,636
From: 06 Sep 2012,To: 06 Sep 2012,Bhutan,FY 2012,115,Kirat,9,636
From: 06 Sep 2012,To: 06 Sep 2012,Burma,FY 2012,225,Animist,9,636
From: 06 Sep 2012,To: 06 Sep 2012,Burma,FY 2012,225,Baptist,24,636
From: 06 Sep 2012,To: 06 Sep 2012,Burma,FY 2012,225,Buddhist,29,636
From: 06 Sep 2012,To: 06 Sep 2012,Burma,FY 2012,225,Catholic,8,636
From: 06 Sep 2012,To: 06 Sep 2012,Burma,FY 2012,225,Christian,144,636
From: 06 Sep 2012,To: 06 Sep 2012,Burma,FY 2012,225,Moslem,11,636
From: 06 Sep 2012,To: 06 Sep 2012,Cuba,FY 2012,66,Baptist,4,636
From: 06 Sep 2012,To: 06 Sep 2012,Cuba,FY 2012,66,Catholic,25,636
From: 06 Sep 2012,To: 06 Sep 2012,Cuba,FY 2012,66,Jehovah Witness,7,636
From: 06 Sep 2012,To: 06 Sep 2012,Cuba,FY 2012,66,No Religion,21,636
From: 06 Sep 2012,To: 06 Sep 2012,Cuba,FY 2012,66,Pentecostalist,6,636
From: 06 Sep 2012,To: 06 Sep 2012,Cuba,FY 2012,66,Seventh Day Adventist,3,636
From: 06 Sep 2012,To: 06 Sep 2012,Dem. Rep. Congo,FY 2012,9,Christian,7,636
From: 06 Sep 2012,To: 06 Sep 2012,Dem. Rep. Congo,FY 2012,9,Moslem,2,636
From: 06 Sep 2012,To: 06 Sep 2012,Ethiopia,FY 2012,17,Christian,10,636
