textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 11 Apr 2013,To: 11 Apr 2013,Bhutan,FY 2013,69,Buddhist,26,431
From: 11 Apr 2013,To: 11 Apr 2013,Bhutan,FY 2013,69,Hindu,29,431
From: 11 Apr 2013,To: 11 Apr 2013,Bhutan,FY 2013,69,Kirat,14,431
From: 11 Apr 2013,To: 11 Apr 2013,Burma,FY 2013,92,Baptist,2,431
From: 11 Apr 2013,To: 11 Apr 2013,Burma,FY 2013,92,Buddhist,11,431
From: 11 Apr 2013,To: 11 Apr 2013,Burma,FY 2013,92,Catholic,14,431
From: 11 Apr 2013,To: 11 Apr 2013,Burma,FY 2013,92,Christian,65,431
From: 11 Apr 2013,To: 11 Apr 2013,Burundi,FY 2013,1,Catholic,1,431
From: 11 Apr 2013,To: 11 Apr 2013,Central African Republic,FY 2013,20,Catholic,6,431
From: 11 Apr 2013,To: 11 Apr 2013,Central African Republic,FY 2013,20,Moslem,6,431
From: 11 Apr 2013,To: 11 Apr 2013,Central African Republic,FY 2013,20,Protestant,8,431
From: 11 Apr 2013,To: 11 Apr 2013,Chad,FY 2013,5,Protestant,5,431
From: 11 Apr 2013,To: 11 Apr 2013,Colombia,FY 2013,2,Christian,2,431
From: 11 Apr 2013,To: 11 Apr 2013,Cuba,FY 2013,62,Catholic,18,431
From: 11 Apr 2013,To: 11 Apr 2013,Cuba,FY 2013,62,Evangelical Christian,2,431
From: 11 Apr 2013,To: 11 Apr 2013,Cuba,FY 2013,62,Jehovah Witness,12,431
From: 11 Apr 2013,To: 11 Apr 2013,Cuba,FY 2013,62,No Religion,23,431
From: 11 Apr 2013,To: 11 Apr 2013,Cuba,FY 2013,62,Pentecostalist,4,431
From: 11 Apr 2013,To: 11 Apr 2013,Cuba,FY 2013,62,Seventh Day Adventist,3,431
From: 11 Apr 2013,To: 11 Apr 2013,Dem. Rep. Congo,FY 2013,6,Catholic,1,431
From: 11 Apr 2013,To: 11 Apr 2013,Dem. Rep. Congo,FY 2013,6,Protestant,3,431
From: 11 Apr 2013,To: 11 Apr 2013,Dem. Rep. Congo,FY 2013,6,Seventh Day Adventist,2,431
From: 11 Apr 2013,To: 11 Apr 2013,Eritrea,FY 2013,21,Catholic,2,431
From: 11 Apr 2013,To: 11 Apr 2013,Eritrea,FY 2013,21,Moslem,2,431
From: 11 Apr 2013,To: 11 Apr 2013,Eritrea,FY 2013,21,Orthodox,16,431
From: 11 Apr 2013,To: 11 Apr 2013,Eritrea,FY 2013,21,Pentecostalist,1,431
From: 11 Apr 2013,To: 11 Apr 2013,Iraq,FY 2013,91,Catholic,3,431
From: 11 Apr 2013,To: 11 Apr 2013,Iraq,FY 2013,91,Christian,29,431
From: 11 Apr 2013,To: 11 Apr 2013,Iraq,FY 2013,91,Moslem Shiite,5,431
From: 11 Apr 2013,To: 11 Apr 2013,Iraq,FY 2013,91,Moslem Suni,50,431
From: 11 Apr 2013,To: 11 Apr 2013,Iraq,FY 2013,91,Sabeans-Mandean,4,431
From: 11 Apr 2013,To: 11 Apr 2013,Kazakhstan,FY 2013,5,Pentecostalist,5,431
From: 11 Apr 2013,To: 11 Apr 2013,Pakistan,FY 2013,3,Ahmadiyya,1,431
From: 11 Apr 2013,To: 11 Apr 2013,Pakistan,FY 2013,3,Other Religion,2,431
From: 11 Apr 2013,To: 11 Apr 2013,Somalia,FY 2013,37,Moslem,31,431
From: 11 Apr 2013,To: 11 Apr 2013,Somalia,FY 2013,37,Moslem Suni,6,431
From: 11 Apr 2013,To: 11 Apr 2013,Sri Lanka (Ceylon),FY 2013,1,Hindu,1,431
From: 11 Apr 2013,To: 11 Apr 2013,Sudan,FY 2013,16,Moslem,15,431
From: 11 Apr 2013,To: 11 Apr 2013,Sudan,FY 2013,16,Moslem Suni,1,431

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 11 Apr 2013,To: 11 Apr 2013,Ahmadiyya,FY 2013,1,Pakistan,1,431
From: 11 Apr 2013,To: 11 Apr 2013,Baptist,FY 2013,2,Burma,2,431
From: 11 Apr 2013,To: 11 Apr 2013,Buddhist,FY 2013,37,Bhutan,26,431
From: 11 Apr 2013,To: 11 Apr 2013,Buddhist,FY 2013,37,Burma,11,431
From: 11 Apr 2013,To: 11 Apr 2013,Catholic,FY 2013,45,Burma,14,431
From: 11 Apr 2013,To: 11 Apr 2013,Catholic,FY 2013,45,Burundi,1,431
From: 11 Apr 2013,To: 11 Apr 2013,Catholic,FY 2013,45,Central African Republic,6,431
From: 11 Apr 2013,To: 11 Apr 2013,Catholic,FY 2013,45,Cuba,18,431
From: 11 Apr 2013,To: 11 Apr 2013,Catholic,FY 2013,45,Dem. Rep. Congo,1,431
From: 11 Apr 2013,To: 11 Apr 2013,Catholic,FY 2013,45,Eritrea,2,431
From: 11 Apr 2013,To: 11 Apr 2013,Catholic,FY 2013,45,Iraq,3,431
From: 11 Apr 2013,To: 11 Apr 2013,Christian,FY 2013,96,Burma,65,431
From: 11 Apr 2013,To: 11 Apr 2013,Christian,FY 2013,96,Colombia,2,431
From: 11 Apr 2013,To: 11 Apr 2013,Christian,FY 2013,96,Iraq,29,431
From: 11 Apr 2013,To: 11 Apr 2013,Evangelical Christian,FY 2013,2,Cuba,2,431
From: 11 Apr 2013,To: 11 Apr 2013,Hindu,FY 2013,30,Bhutan,29,431
From: 11 Apr 2013,To: 11 Apr 2013,Hindu,FY 2013,30,Sri Lanka (Ceylon),1,431
From: 11 Apr 2013,To: 11 Apr 2013,Jehovah Witness,FY 2013,12,Cuba,12,431
From: 11 Apr 2013,To: 11 Apr 2013,Kirat,FY 2013,14,Bhutan,14,431
From: 11 Apr 2013,To: 11 Apr 2013,Moslem,FY 2013,54,Central African Republic,6,431
From: 11 Apr 2013,To: 11 Apr 2013,Moslem,FY 2013,54,Eritrea,2,431
