textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 04 Oct 2016,To: 04 Oct 2016,Afghanistan,FY 2017,25,Moslem Shiite,19,807
From: 04 Oct 2016,To: 04 Oct 2016,Afghanistan,FY 2017,25,Moslem Suni,3,807
From: 04 Oct 2016,To: 04 Oct 2016,Afghanistan,FY 2017,25,Protestant,3,807
From: 04 Oct 2016,To: 04 Oct 2016,Azerbaijan,FY 2017,4,Evangelical Christian,4,807
From: 04 Oct 2016,To: 04 Oct 2016,Bhutan,FY 2017,52,Buddhist,16,807
From: 04 Oct 2016,To: 04 Oct 2016,Bhutan,FY 2017,52,Christian,11,807
From: 04 Oct 2016,To: 04 Oct 2016,Bhutan,FY 2017,52,Hindu,15,807
From: 04 Oct 2016,To: 04 Oct 2016,Bhutan,FY 2017,52,Kirat,10,807
From: 04 Oct 2016,To: 04 Oct 2016,Burma,FY 2017,35,Baptist,4,807
From: 04 Oct 2016,To: 04 Oct 2016,Burma,FY 2017,35,Buddhist,2,807
From: 04 Oct 2016,To: 04 Oct 2016,Burma,FY 2017,35,Christian,29,807
From: 04 Oct 2016,To: 04 Oct 2016,Burundi,FY 2017,5,Seventh Day Adventist,5,807
From: 04 Oct 2016,To: 04 Oct 2016,Colombia,FY 2017,3,Catholic,3,807
From: 04 Oct 2016,To: 04 Oct 2016,Dem. Rep. Congo,FY 2017,235,Baptist,18,807
From: 04 Oct 2016,To: 04 Oct 2016,Dem. Rep. Congo,FY 2017,235,Catholic,31,807
From: 04 Oct 2016,To: 04 Oct 2016,Dem. Rep. Congo,FY 2017,235,Christian,37,807
From: 04 Oct 2016,To: 04 Oct 2016,Dem. Rep. Congo,FY 2017,235,Jehovah Witness,22,807
From: 04 Oct 2016,To: 04 Oct 2016,Dem. Rep. Congo,FY 2017,235,Methodist,6,807
From: 04 Oct 2016,To: 04 Oct 2016,Dem. Rep. Congo,FY 2017,235,Moslem,25,807
From: 04 Oct 2016,To: 04 Oct 2016,Dem. Rep. Congo,FY 2017,235,Pentecostalist,38,807
From: 04 Oct 2016,To: 04 Oct 2016,Dem. Rep. Congo,FY 2017,235,Protestant,14,807
From: 04 Oct 2016,To: 04 Oct 2016,Dem. Rep. Congo,FY 2017,235,Seventh Day Adventist,44,807
