textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 28 Feb 2017,To: 28 Feb 2017,Afghanistan,FY 2017,6,Moslem,6,102
From: 28 Feb 2017,To: 28 Feb 2017,Burma,FY 2017,46,Baptist,3,102
From: 28 Feb 2017,To: 28 Feb 2017,Burma,FY 2017,46,Buddhist,13,102
From: 28 Feb 2017,To: 28 Feb 2017,Burma,FY 2017,46,Christian,30,102
From: 28 Feb 2017,To: 28 Feb 2017,Dem. Rep. Congo,FY 2017,32,Baptist,9,102
From: 28 Feb 2017,To: 28 Feb 2017,Dem. Rep. Congo,FY 2017,32,Jehovah Witness,4,102
From: 28 Feb 2017,To: 28 Feb 2017,Dem. Rep. Congo,FY 2017,32,Moslem,6,102
From: 28 Feb 2017,To: 28 Feb 2017,Dem. Rep. Congo,FY 2017,32,Pentecostalist,1,102
From: 28 Feb 2017,To: 28 Feb 2017,Dem. Rep. Congo,FY 2017,32,Protestant,12,102
From: 28 Feb 2017,To: 28 Feb 2017,Iran,FY 2017,2,Protestant,2,102
From: 28 Feb 2017,To: 28 Feb 2017,Iraq,FY 2017,4,Moslem Suni,4,102
From: 28 Feb 2017,To: 28 Feb 2017,Republic of South Sudan,FY 2017,2,Catholic,2,102
From: 28 Feb 2017,To: 28 Feb 2017,Somalia,FY 2017,7,Moslem,7,102
From: 28 Feb 2017,To: 28 Feb 2017,Sudan,FY 2017,3,Christian,3,102

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 28 Feb 2017,To: 28 Feb 2017,Baptist,FY 2017,12,Burma,3,102
From: 28 Feb 2017,To: 28 Feb 2017,Baptist,FY 2017,12,Dem. Rep. Congo,9,102
From: 28 Feb 2017,To: 28 Feb 2017,Buddhist,FY 2017,13,Burma,13,102
From: 28 Feb 2017,To: 28 Feb 2017,Catholic,FY 2017,2,Republic of South Sudan,2,102
From: 28 Feb 2017,To: 28 Feb 2017,Christian,FY 2017,33,Burma,30,102
From: 28 Feb 2017,To: 28 Feb 2017,Christian,FY 2017,33,Sudan,3,102
From: 28 Feb 2017,To: 28 Feb 2017,Jehovah Witness,FY 2017,4,Dem. Rep. Congo,4,102
From: 28 Feb 2017,To: 28 Feb 2017,Moslem,FY 2017,19,Afghanistan,6,102
From: 28 Feb 2017,To: 28 Feb 2017,Moslem,FY 2017,19,Dem. Rep. Congo,6,102
From: 28 Feb 2017,To: 28 Feb 2017,Moslem,FY 2017,19,Somalia,7,102
From: 28 Feb 2017,To: 28 Feb 2017,Moslem Suni,FY 2017,4,Iraq,4,102
From: 28 Feb 2017,To: 28 Feb 2017,Pentecostalist,FY 2017,1,Dem. Rep. Congo,1,102
From: 28 Feb 2017,To: 28 Feb 2017,Protestant,FY 2017,14,Dem. Rep. Congo,12,102
From: 28 Feb 2017,To: 28 Feb 2017,Protestant,FY 2017,14,Iran,2,102

