textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 01 Sep 2010,To: 01 Sep 2010,Bhutan,FY 2010,32,Christian,6,389
From: 01 Sep 2010,To: 01 Sep 2010,Bhutan,FY 2010,32,Hindu,20,389
From: 01 Sep 2010,To: 01 Sep 2010,Bhutan,FY 2010,32,Kirat,6,389
From: 01 Sep 2010,To: 01 Sep 2010,Burma,FY 2010,86,Animist,2,389
From: 01 Sep 2010,To: 01 Sep 2010,Burma,FY 2010,86,Buddhist,17,389
From: 01 Sep 2010,To: 01 Sep 2010,Burma,FY 2010,86,Catholic,1,389
From: 01 Sep 2010,To: 01 Sep 2010,Burma,FY 2010,86,Christian,63,389
From: 01 Sep 2010,To: 01 Sep 2010,Burma,FY 2010,86,Moslem,3,389
From: 01 Sep 2010,To: 01 Sep 2010,Colombia,FY 2010,3,Catholic,3,389
From: 01 Sep 2010,To: 01 Sep 2010,Cuba,FY 2010,33,Baptist,3,389
From: 01 Sep 2010,To: 01 Sep 2010,Cuba,FY 2010,33,Catholic,1,389
From: 01 Sep 2010,To: 01 Sep 2010,Cuba,FY 2010,33,Evangelical Christian,5,389
From: 01 Sep 2010,To: 01 Sep 2010,Cuba,FY 2010,33,Jehovah Witness,3,389
From: 01 Sep 2010,To: 01 Sep 2010,Cuba,FY 2010,33,No Religion,21,389
From: 01 Sep 2010,To: 01 Sep 2010,Eritrea,FY 2010,10,Jehovah Witness,1,389
From: 01 Sep 2010,To: 01 Sep 2010,Eritrea,FY 2010,10,Orthodox,9,389
From: 01 Sep 2010,To: 01 Sep 2010,Ethiopia,FY 2010,13,Christian,3,389
From: 01 Sep 2010,To: 01 Sep 2010,Ethiopia,FY 2010,13,Orthodox,10,389
From: 01 Sep 2010,To: 01 Sep 2010,Gambia,FY 2010,1,Moslem,1,389
From: 01 Sep 2010,To: 01 Sep 2010,Iraq,FY 2010,135,Catholic,8,389
From: 01 Sep 2010,To: 01 Sep 2010,Iraq,FY 2010,135,Christian,63,389
From: 01 Sep 2010,To: 01 Sep 2010,Iraq,FY 2010,135,Moslem Shiite,17,389
From: 01 Sep 2010,To: 01 Sep 2010,Iraq,FY 2010,135,Moslem Suni,41,389
From: 01 Sep 2010,To: 01 Sep 2010,Iraq,FY 2010,135,Sabeans-Mandean,6,389
From: 01 Sep 2010,To: 01 Sep 2010,Mauritania,FY 2010,17,Moslem,17,389
From: 01 Sep 2010,To: 01 Sep 2010,Palestine,FY 2010,22,Moslem Suni,22,389
From: 01 Sep 2010,To: 01 Sep 2010,Rwanda,FY 2010,11,Catholic,6,389
From: 01 Sep 2010,To: 01 Sep 2010,Rwanda,FY 2010,11,Protestant,5,389
