textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 27 Sep 2011,To: 27 Sep 2011,Afghanistan,FY 2011,25,Moslem Shiite,23,583
From: 27 Sep 2011,To: 27 Sep 2011,Afghanistan,FY 2011,25,Moslem Suni,2,583
From: 27 Sep 2011,To: 27 Sep 2011,Bhutan,FY 2011,177,Buddhist,50,583
From: 27 Sep 2011,To: 27 Sep 2011,Bhutan,FY 2011,177,Christian,11,583
From: 27 Sep 2011,To: 27 Sep 2011,Bhutan,FY 2011,177,Hindu,109,583
From: 27 Sep 2011,To: 27 Sep 2011,Bhutan,FY 2011,177,Kirat,7,583
From: 27 Sep 2011,To: 27 Sep 2011,Burma,FY 2011,138,Animist,3,583
From: 27 Sep 2011,To: 27 Sep 2011,Burma,FY 2011,138,Baptist,15,583
From: 27 Sep 2011,To: 27 Sep 2011,Burma,FY 2011,138,Buddhist,24,583
From: 27 Sep 2011,To: 27 Sep 2011,Burma,FY 2011,138,Catholic,1,583
From: 27 Sep 2011,To: 27 Sep 2011,Burma,FY 2011,138,Christian,91,583
From: 27 Sep 2011,To: 27 Sep 2011,Burma,FY 2011,138,Moslem,4,583
From: 27 Sep 2011,To: 27 Sep 2011,Burundi,FY 2011,1,Catholic,1,583
From: 27 Sep 2011,To: 27 Sep 2011,Central African Republic,FY 2011,4,Christian,4,583
From: 27 Sep 2011,To: 27 Sep 2011,Cuba,FY 2011,7,Catholic,5,583
From: 27 Sep 2011,To: 27 Sep 2011,Cuba,FY 2011,7,No Religion,2,583
From: 27 Sep 2011,To: 27 Sep 2011,Dem. Rep. Congo,FY 2011,41,Catholic,8,583
From: 27 Sep 2011,To: 27 Sep 2011,Dem. Rep. Congo,FY 2011,41,Christian,5,583
From: 27 Sep 2011,To: 27 Sep 2011,Dem. Rep. Congo,FY 2011,41,Jehovah Witness,1,583
