textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 23 Jul 2014,To: 23 Jul 2014,Afghanistan,FY 2014,15,Moslem Suni,15,498
From: 23 Jul 2014,To: 23 Jul 2014,Armenia,FY 2014,4,Pentecostalist,4,498
From: 23 Jul 2014,To: 23 Jul 2014,Bhutan,FY 2014,103,Buddhist,37,498
From: 23 Jul 2014,To: 23 Jul 2014,Bhutan,FY 2014,103,Christian,3,498
From: 23 Jul 2014,To: 23 Jul 2014,Bhutan,FY 2014,103,Hindu,30,498
From: 23 Jul 2014,To: 23 Jul 2014,Bhutan,FY 2014,103,Kirat,33,498
From: 23 Jul 2014,To: 23 Jul 2014,Burma,FY 2014,8,Baptist,3,498
From: 23 Jul 2014,To: 23 Jul 2014,Burma,FY 2014,8,Christian,2,498
From: 23 Jul 2014,To: 23 Jul 2014,Burma,FY 2014,8,Moslem,3,498
From: 23 Jul 2014,To: 23 Jul 2014,China,FY 2014,2,Other Religion,2,498
From: 23 Jul 2014,To: 23 Jul 2014,Congo,FY 2014,8,Catholic,1,498
From: 23 Jul 2014,To: 23 Jul 2014,Congo,FY 2014,8,Protestant,7,498
From: 23 Jul 2014,To: 23 Jul 2014,Dem. Rep. Congo,FY 2014,52,Catholic,13,498
From: 23 Jul 2014,To: 23 Jul 2014,Dem. Rep. Congo,FY 2014,52,Other Religion,5,498
From: 23 Jul 2014,To: 23 Jul 2014,Dem. Rep. Congo,FY 2014,52,Pentecostalist,17,498
From: 23 Jul 2014,To: 23 Jul 2014,Dem. Rep. Congo,FY 2014,52,Seventh Day Adventist,17,498
From: 23 Jul 2014,To: 23 Jul 2014,Eritrea,FY 2014,14,Catholic,1,498
From: 23 Jul 2014,To: 23 Jul 2014,Eritrea,FY 2014,14,Orthodox,13,498
From: 23 Jul 2014,To: 23 Jul 2014,Iran,FY 2014,8,Bahai,7,498
From: 23 Jul 2014,To: 23 Jul 2014,Iran,FY 2014,8,Christian,1,498
From: 23 Jul 2014,To: 23 Jul 2014,Iraq,FY 2014,175,Catholic,9,498
From: 23 Jul 2014,To: 23 Jul 2014,Iraq,FY 2014,175,Christian,9,498
From: 23 Jul 2014,To: 23 Jul 2014,Iraq,FY 2014,175,Moslem,1,498
