textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 06 Aug 2008,To: 06 Aug 2008,Afghanistan,FY 2008,11,Moslem Suni,11,356
From: 06 Aug 2008,To: 06 Aug 2008,Belarus,FY 2008,5,Jewish,2,356
From: 06 Aug 2008,To: 06 Aug 2008,Belarus,FY 2008,5,Pentecostalist,3,356
From: 06 Aug 2008,To: 06 Aug 2008,Bhutan,FY 2008,35,Buddhist,9,356
From: 06 Aug 2008,To: 06 Aug 2008,Bhutan,FY 2008,35,Hindu,20,356
From: 06 Aug 2008,To: 06 Aug 2008,Bhutan,FY 2008,35,Kirat,6,356
From: 06 Aug 2008,To: 06 Aug 2008,Burma,FY 2008,118,Buddhist,26,356
From: 06 Aug 2008,To: 06 Aug 2008,Burma,FY 2008,118,Christian,73,356
From: 06 Aug 2008,To: 06 Aug 2008,Burma,FY 2008,118,Moslem,19,356
From: 06 Aug 2008,To: 06 Aug 2008,Burundi,FY 2008,33,Catholic,2,356
From: 06 Aug 2008,To: 06 Aug 2008,Burundi,FY 2008,33,Pentecostalist,21,356
From: 06 Aug 2008,To: 06 Aug 2008,Burundi,FY 2008,33,Seventh Day Adventist,10,356
From: 06 Aug 2008,To: 06 Aug 2008,Eritrea,FY 2008,2,Catholic,1,356
From: 06 Aug 2008,To: 06 Aug 2008,Eritrea,FY 2008,2,Orthodox,1,356
From: 06 Aug 2008,To: 06 Aug 2008,Iraq,FY 2008,152,Catholic,13,356
From: 06 Aug 2008,To: 06 Aug 2008,Iraq,FY 2008,152,Christian,40,356
From: 06 Aug 2008,To: 06 Aug 2008,Iraq,FY 2008,152,Moslem Shiite,33,356
From: 06 Aug 2008,To: 06 Aug 2008,Iraq,FY 2008,152,Moslem Suni,54,356
From: 06 Aug 2008,To: 06 Aug 2008,Iraq,FY 2008,152,Orthodox,4,356
From: 06 Aug 2008,To: 06 Aug 2008,Iraq,FY 2008,152,Sabeans-Mandean,8,356

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 06 Aug 2008,To: 06 Aug 2008,Buddhist,FY 2008,35,Bhutan,9,356
From: 06 Aug 2008,To: 06 Aug 2008,Buddhist,FY 2008,35,Burma,26,356
From: 06 Aug 2008,To: 06 Aug 2008,Catholic,FY 2008,16,Burundi,2,356
From: 06 Aug 2008,To: 06 Aug 2008,Catholic,FY 2008,16,Eritrea,1,356
From: 06 Aug 2008,To: 06 Aug 2008,Catholic,FY 2008,16,Iraq,13,356
From: 06 Aug 2008,To: 06 Aug 2008,Christian,FY 2008,113,Burma,73,356
From: 06 Aug 2008,To: 06 Aug 2008,Christian,FY 2008,113,Iraq,40,356
From: 06 Aug 2008,To: 06 Aug 2008,Hindu,FY 2008,20,Bhutan,20,356
From: 06 Aug 2008,To: 06 Aug 2008,Jewish,FY 2008,2,Belarus,2,356
From: 06 Aug 2008,To: 06 Aug 2008,Kirat,FY 2008,6,Bhutan,6,356
From: 06 Aug 2008,To: 06 Aug 2008,Moslem,FY 2008,19,Burma,19,356
From: 06 Aug 2008,To: 06 Aug 2008,Moslem Shiite,FY 2008,33,Iraq,33,356
From: 06 Aug 2008,To: 06 Aug 2008,Moslem Suni,FY 2008,65,Afghanistan,11,356
From: 06 Aug 2008,To: 06 Aug 2008,Moslem Suni,FY 2008,65,Iraq,54,356
From: 06 Aug 2008,To: 06 Aug 2008,Orthodox,FY 2008,5,Eritrea,1,356
From: 06 Aug 2008,To: 06 Aug 2008,Orthodox,FY 2008,5,Iraq,4,356
From: 06 Aug 2008,To: 06 Aug 2008,Pentecostalist,FY 2008,24,Belarus,3,356
From: 06 Aug 2008,To: 06 Aug 2008,Pentecostalist,FY 2008,24,Burundi,21,356
From: 06 Aug 2008,To: 06 Aug 2008,Sabeans-Mandean,FY 2008,8,Iraq,8,356
From: 06 Aug 2008,To: 06 Aug 2008,Seventh Day Adventist,FY 2008,10,Burundi,10,356

