textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 08 Jul 2016,To: 08 Jul 2016,Afghanistan,FY 2016,1,Moslem Shiite,1,48
From: 08 Jul 2016,To: 08 Jul 2016,Burma,FY 2016,11,Animist,1,48
From: 08 Jul 2016,To: 08 Jul 2016,Burma,FY 2016,11,Buddhist,10,48
From: 08 Jul 2016,To: 08 Jul 2016,Colombia,FY 2016,17,Catholic,11,48
From: 08 Jul 2016,To: 08 Jul 2016,Colombia,FY 2016,17,Christian,5,48
From: 08 Jul 2016,To: 08 Jul 2016,Colombia,FY 2016,17,Evangelical Christian,1,48
From: 08 Jul 2016,To: 08 Jul 2016,Dem. Rep. Congo,FY 2016,14,Christian,4,48
From: 08 Jul 2016,To: 08 Jul 2016,Dem. Rep. Congo,FY 2016,14,Jehovah Witness,1,48
From: 08 Jul 2016,To: 08 Jul 2016,Dem. Rep. Congo,FY 2016,14,Protestant,9,48
From: 08 Jul 2016,To: 08 Jul 2016,El Salvador,FY 2016,5,Catholic,2,48
From: 08 Jul 2016,To: 08 Jul 2016,El Salvador,FY 2016,5,Christian,2,48
From: 08 Jul 2016,To: 08 Jul 2016,El Salvador,FY 2016,5,Evangelical Christian,1,48

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 08 Jul 2016,To: 08 Jul 2016,Animist,FY 2016,1,Burma,1,48
From: 08 Jul 2016,To: 08 Jul 2016,Buddhist,FY 2016,10,Burma,10,48
From: 08 Jul 2016,To: 08 Jul 2016,Catholic,FY 2016,13,Colombia,11,48
From: 08 Jul 2016,To: 08 Jul 2016,Catholic,FY 2016,13,El Salvador,2,48
From: 08 Jul 2016,To: 08 Jul 2016,Christian,FY 2016,11,Colombia,5,48
From: 08 Jul 2016,To: 08 Jul 2016,Christian,FY 2016,11,Dem. Rep. Congo,4,48
From: 08 Jul 2016,To: 08 Jul 2016,Christian,FY 2016,11,El Salvador,2,48
From: 08 Jul 2016,To: 08 Jul 2016,Evangelical Christian,FY 2016,2,Colombia,1,48
From: 08 Jul 2016,To: 08 Jul 2016,Evangelical Christian,FY 2016,2,El Salvador,1,48
From: 08 Jul 2016,To: 08 Jul 2016,Jehovah Witness,FY 2016,1,Dem. Rep. Congo,1,48
From: 08 Jul 2016,To: 08 Jul 2016,Moslem Shiite,FY 2016,1,Afghanistan,1,48
From: 08 Jul 2016,To: 08 Jul 2016,Protestant,FY 2016,9,Dem. Rep. Congo,9,48

