textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 26 Jun 2014,To: 26 Jun 2014,Bhutan,FY 2014,75,Buddhist,40,499
From: 26 Jun 2014,To: 26 Jun 2014,Bhutan,FY 2014,75,Christian,3,499
From: 26 Jun 2014,To: 26 Jun 2014,Bhutan,FY 2014,75,Hindu,10,499
From: 26 Jun 2014,To: 26 Jun 2014,Bhutan,FY 2014,75,Kirat,22,499
From: 26 Jun 2014,To: 26 Jun 2014,Burma,FY 2014,97,Animist,1,499
From: 26 Jun 2014,To: 26 Jun 2014,Burma,FY 2014,97,Baptist,4,499
From: 26 Jun 2014,To: 26 Jun 2014,Burma,FY 2014,97,Buddhist,17,499
From: 26 Jun 2014,To: 26 Jun 2014,Burma,FY 2014,97,Catholic,2,499
From: 26 Jun 2014,To: 26 Jun 2014,Burma,FY 2014,97,Christian,72,499
From: 26 Jun 2014,To: 26 Jun 2014,Burma,FY 2014,97,Moslem,1,499
From: 26 Jun 2014,To: 26 Jun 2014,Cuba,FY 2014,67,Catholic,16,499
From: 26 Jun 2014,To: 26 Jun 2014,Cuba,FY 2014,67,Christian,4,499
From: 26 Jun 2014,To: 26 Jun 2014,Cuba,FY 2014,67,Evangelical Christian,1,499
From: 26 Jun 2014,To: 26 Jun 2014,Cuba,FY 2014,67,Jehovah Witness,10,499
From: 26 Jun 2014,To: 26 Jun 2014,Cuba,FY 2014,67,Methodist,1,499
From: 26 Jun 2014,To: 26 Jun 2014,Cuba,FY 2014,67,No Religion,23,499
From: 26 Jun 2014,To: 26 Jun 2014,Cuba,FY 2014,67,Orthodox,4,499
From: 26 Jun 2014,To: 26 Jun 2014,Cuba,FY 2014,67,Pentecostalist,5,499
From: 26 Jun 2014,To: 26 Jun 2014,Cuba,FY 2014,67,Seventh Day Adventist,3,499
From: 26 Jun 2014,To: 26 Jun 2014,Dem. Rep. Congo,FY 2014,85,Catholic,6,499
From: 26 Jun 2014,To: 26 Jun 2014,Dem. Rep. Congo,FY 2014,85,Christian,1,499
From: 26 Jun 2014,To: 26 Jun 2014,Dem. Rep. Congo,FY 2014,85,Jehovah Witness,12,499
From: 26 Jun 2014,To: 26 Jun 2014,Dem. Rep. Congo,FY 2014,85,Pentecostalist,39,499
From: 26 Jun 2014,To: 26 Jun 2014,Dem. Rep. Congo,FY 2014,85,Protestant,8,499
From: 26 Jun 2014,To: 26 Jun 2014,Dem. Rep. Congo,FY 2014,85,Seventh Day Adventist,19,499
From: 26 Jun 2014,To: 26 Jun 2014,Eritrea,FY 2014,12,Moslem,9,499
From: 26 Jun 2014,To: 26 Jun 2014,Eritrea,FY 2014,12,Orthodox,3,499
From: 26 Jun 2014,To: 26 Jun 2014,Iran,FY 2014,27,Bahai,2,499
From: 26 Jun 2014,To: 26 Jun 2014,Iran,FY 2014,27,Christian,22,499
From: 26 Jun 2014,To: 26 Jun 2014,Iran,FY 2014,27,Jewish,3,499
From: 26 Jun 2014,To: 26 Jun 2014,Iraq,FY 2014,71,Catholic,7,499
From: 26 Jun 2014,To: 26 Jun 2014,Iraq,FY 2014,71,Moslem,2,499
From: 26 Jun 2014,To: 26 Jun 2014,Iraq,FY 2014,71,Moslem Shiite,42,499
From: 26 Jun 2014,To: 26 Jun 2014,Iraq,FY 2014,71,Moslem Suni,19,499
From: 26 Jun 2014,To: 26 Jun 2014,Iraq,FY 2014,71,Orthodox,1,499
From: 26 Jun 2014,To: 26 Jun 2014,Republic of South Sudan,FY 2014,2,Seventh Day Adventist,2,499
From: 26 Jun 2014,To: 26 Jun 2014,Somalia,FY 2014,51,Moslem,51,499
From: 26 Jun 2014,To: 26 Jun 2014,Sri Lanka (Ceylon),FY 2014,5,Methodist,5,499
From: 26 Jun 2014,To: 26 Jun 2014,Sudan,FY 2014,6,Moslem,6,499
From: 26 Jun 2014,To: 26 Jun 2014,Yemen,FY 2014,1,Jewish,1,499

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 26 Jun 2014,To: 26 Jun 2014,Animist,FY 2014,1,Burma,1,499
From: 26 Jun 2014,To: 26 Jun 2014,Bahai,FY 2014,2,Iran,2,499
From: 26 Jun 2014,To: 26 Jun 2014,Baptist,FY 2014,4,Burma,4,499
From: 26 Jun 2014,To: 26 Jun 2014,Buddhist,FY 2014,57,Bhutan,40,499
From: 26 Jun 2014,To: 26 Jun 2014,Buddhist,FY 2014,57,Burma,17,499
From: 26 Jun 2014,To: 26 Jun 2014,Catholic,FY 2014,31,Burma,2,499
From: 26 Jun 2014,To: 26 Jun 2014,Catholic,FY 2014,31,Cuba,16,499
From: 26 Jun 2014,To: 26 Jun 2014,Catholic,FY 2014,31,Dem. Rep. Congo,6,499
From: 26 Jun 2014,To: 26 Jun 2014,Catholic,FY 2014,31,Iraq,7,499
From: 26 Jun 2014,To: 26 Jun 2014,Christian,FY 2014,102,Bhutan,3,499
From: 26 Jun 2014,To: 26 Jun 2014,Christian,FY 2014,102,Burma,72,499
From: 26 Jun 2014,To: 26 Jun 2014,Christian,FY 2014,102,Cuba,4,499
From: 26 Jun 2014,To: 26 Jun 2014,Christian,FY 2014,102,Dem. Rep. Congo,1,499
From: 26 Jun 2014,To: 26 Jun 2014,Christian,FY 2014,102,Iran,22,499
From: 26 Jun 2014,To: 26 Jun 2014,Evangelical Christian,FY 2014,1,Cuba,1,499
From: 26 Jun 2014,To: 26 Jun 2014,Hindu,FY 2014,10,Bhutan,10,499
From: 26 Jun 2014,To: 26 Jun 2014,Jehovah Witness,FY 2014,22,Cuba,10,499
From: 26 Jun 2014,To: 26 Jun 2014,Jehovah Witness,FY 2014,22,Dem. Rep. Congo,12,499
From: 26 Jun 2014,To: 26 Jun 2014,Jewish,FY 2014,4,Iran,3,499
From: 26 Jun 2014,To: 26 Jun 2014,Jewish,FY 2014,4,Yemen,1,499
From: 26 Jun 2014,To: 26 Jun 2014,Kirat,FY 2014,22,Bhutan,22,499
From: 26 Jun 2014,To: 26 Jun 2014,Methodist,FY 2014,6,Cuba,1,499
From: 26 Jun 2014,To: 26 Jun 2014,Methodist,FY 2014,6,Sri Lanka (Ceylon),5,499
From: 26 Jun 2014,To: 26 Jun 2014,Moslem,FY 2014,69,Burma,1,499
From: 26 Jun 2014,To: 26 Jun 2014,Moslem,FY 2014,69,Eritrea,9,499
From: 26 Jun 2014,To: 26 Jun 2014,Moslem,FY 2014,69,Iraq,2,499
From: 26 Jun 2014,To: 26 Jun 2014,Moslem,FY 2014,69,Somalia,51,499
From: 26 Jun 2014,To: 26 Jun 2014,Moslem,FY 2014,69,Sudan,6,499
From: 26 Jun 2014,To: 26 Jun 2014,Moslem Shiite,FY 2014,42,Iraq,42,499
From: 26 Jun 2014,To: 26 Jun 2014,Moslem Suni,FY 2014,19,Iraq,19,499
From: 26 Jun 2014,To: 26 Jun 2014,No Religion,FY 2014,23,Cuba,23,499
From: 26 Jun 2014,To: 26 Jun 2014,Orthodox,FY 2014,8,Cuba,4,499
From: 26 Jun 2014,To: 26 Jun 2014,Orthodox,FY 2014,8,Eritrea,3,499
From: 26 Jun 2014,To: 26 Jun 2014,Orthodox,FY 2014,8,Iraq,1,499
From: 26 Jun 2014,To: 26 Jun 2014,Pentecostalist,FY 2014,44,Cuba,5,499
From: 26 Jun 2014,To: 26 Jun 2014,Pentecostalist,FY 2014,44,Dem. Rep. Congo,39,499
From: 26 Jun 2014,To: 26 Jun 2014,Protestant,FY 2014,8,Dem. Rep. Congo,8,499
From: 26 Jun 2014,To: 26 Jun 2014,Seventh Day Adventist,FY 2014,24,Cuba,3,499
From: 26 Jun 2014,To: 26 Jun 2014,Seventh Day Adventist,FY 2014,24,Dem. Rep. Congo,19,499
From: 26 Jun 2014,To: 26 Jun 2014,Seventh Day Adventist,FY 2014,24,Republic of South Sudan,2,499

