textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 08 Dec 2004,To: 08 Dec 2004,Belarus,FY 2005,15,Baptist,7,359
From: 08 Dec 2004,To: 08 Dec 2004,Belarus,FY 2005,15,Jewish,6,359
From: 08 Dec 2004,To: 08 Dec 2004,Belarus,FY 2005,15,Pentecostalist,2,359
From: 08 Dec 2004,To: 08 Dec 2004,Laos,FY 2005,138,Ancestral Worship,122,359
From: 08 Dec 2004,To: 08 Dec 2004,Laos,FY 2005,138,Christian,16,359
From: 08 Dec 2004,To: 08 Dec 2004,Liberia,FY 2005,87,Baptist,12,359
From: 08 Dec 2004,To: 08 Dec 2004,Liberia,FY 2005,87,Catholic,10,359
From: 08 Dec 2004,To: 08 Dec 2004,Liberia,FY 2005,87,Christian,36,359
From: 08 Dec 2004,To: 08 Dec 2004,Liberia,FY 2005,87,Lutheran,5,359
From: 08 Dec 2004,To: 08 Dec 2004,Liberia,FY 2005,87,Methodist,4,359
From: 08 Dec 2004,To: 08 Dec 2004,Liberia,FY 2005,87,Moslem,20,359
From: 08 Dec 2004,To: 08 Dec 2004,Sierra Leone,FY 2005,18,Catholic,7,359
From: 08 Dec 2004,To: 08 Dec 2004,Sierra Leone,FY 2005,18,Christian,8,359
From: 08 Dec 2004,To: 08 Dec 2004,Sierra Leone,FY 2005,18,Methodist,3,359
From: 08 Dec 2004,To: 08 Dec 2004,Somalia,FY 2005,85,Moslem,85,359
From: 08 Dec 2004,To: 08 Dec 2004,Sudan,FY 2005,1,Christian,1,359
From: 08 Dec 2004,To: 08 Dec 2004,Vietnam,FY 2005,15,Buddhist,4,359
From: 08 Dec 2004,To: 08 Dec 2004,Vietnam,FY 2005,15,Catholic,3,359
From: 08 Dec 2004,To: 08 Dec 2004,Vietnam,FY 2005,15,No Religion,3,359
From: 08 Dec 2004,To: 08 Dec 2004,Vietnam,FY 2005,15,Unknown,5,359

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 08 Dec 2004,To: 08 Dec 2004,Ancestral Worship,FY 2005,122,Laos,122,359
From: 08 Dec 2004,To: 08 Dec 2004,Baptist,FY 2005,19,Belarus,7,359
From: 08 Dec 2004,To: 08 Dec 2004,Baptist,FY 2005,19,Liberia,12,359
From: 08 Dec 2004,To: 08 Dec 2004,Buddhist,FY 2005,4,Vietnam,4,359
From: 08 Dec 2004,To: 08 Dec 2004,Catholic,FY 2005,20,Liberia,10,359
From: 08 Dec 2004,To: 08 Dec 2004,Catholic,FY 2005,20,Sierra Leone,7,359
From: 08 Dec 2004,To: 08 Dec 2004,Catholic,FY 2005,20,Vietnam,3,359
From: 08 Dec 2004,To: 08 Dec 2004,Christian,FY 2005,61,Laos,16,359
From: 08 Dec 2004,To: 08 Dec 2004,Christian,FY 2005,61,Liberia,36,359
From: 08 Dec 2004,To: 08 Dec 2004,Christian,FY 2005,61,Sierra Leone,8,359
From: 08 Dec 2004,To: 08 Dec 2004,Christian,FY 2005,61,Sudan,1,359
From: 08 Dec 2004,To: 08 Dec 2004,Jewish,FY 2005,6,Belarus,6,359
From: 08 Dec 2004,To: 08 Dec 2004,Lutheran,FY 2005,5,Liberia,5,359
From: 08 Dec 2004,To: 08 Dec 2004,Methodist,FY 2005,7,Liberia,4,359
From: 08 Dec 2004,To: 08 Dec 2004,Methodist,FY 2005,7,Sierra Leone,3,359
From: 08 Dec 2004,To: 08 Dec 2004,Moslem,FY 2005,105,Liberia,20,359
From: 08 Dec 2004,To: 08 Dec 2004,Moslem,FY 2005,105,Somalia,85,359
From: 08 Dec 2004,To: 08 Dec 2004,No Religion,FY 2005,3,Vietnam,3,359
From: 08 Dec 2004,To: 08 Dec 2004,Pentecostalist,FY 2005,2,Belarus,2,359
From: 08 Dec 2004,To: 08 Dec 2004,Unknown,FY 2005,5,Vietnam,5,359

