textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 27 Jul 2011,To: 27 Jul 2011,Afghanistan,FY 2011,12,Moslem Suni,12,443
From: 27 Jul 2011,To: 27 Jul 2011,Bhutan,FY 2011,105,Buddhist,6,443
From: 27 Jul 2011,To: 27 Jul 2011,Bhutan,FY 2011,105,Christian,11,443
From: 27 Jul 2011,To: 27 Jul 2011,Bhutan,FY 2011,105,Hindu,77,443
From: 27 Jul 2011,To: 27 Jul 2011,Bhutan,FY 2011,105,Kirat,11,443
From: 27 Jul 2011,To: 27 Jul 2011,Burma,FY 2011,186,Animist,15,443
From: 27 Jul 2011,To: 27 Jul 2011,Burma,FY 2011,186,Baptist,13,443
From: 27 Jul 2011,To: 27 Jul 2011,Burma,FY 2011,186,Buddhist,28,443
From: 27 Jul 2011,To: 27 Jul 2011,Burma,FY 2011,186,Catholic,15,443
From: 27 Jul 2011,To: 27 Jul 2011,Burma,FY 2011,186,Christian,114,443
From: 27 Jul 2011,To: 27 Jul 2011,Burma,FY 2011,186,Moslem,1,443
From: 27 Jul 2011,To: 27 Jul 2011,Dem. Rep. Congo,FY 2011,7,Catholic,7,443
From: 27 Jul 2011,To: 27 Jul 2011,Eritrea,FY 2011,17,Catholic,1,443
From: 27 Jul 2011,To: 27 Jul 2011,Eritrea,FY 2011,17,Moslem,2,443
From: 27 Jul 2011,To: 27 Jul 2011,Eritrea,FY 2011,17,Orthodox,13,443
From: 27 Jul 2011,To: 27 Jul 2011,Eritrea,FY 2011,17,Protestant,1,443
From: 27 Jul 2011,To: 27 Jul 2011,Ethiopia,FY 2011,6,Moslem,3,443
From: 27 Jul 2011,To: 27 Jul 2011,Ethiopia,FY 2011,6,Orthodox,3,443
From: 27 Jul 2011,To: 27 Jul 2011,India,FY 2011,1,Christian,1,443
From: 27 Jul 2011,To: 27 Jul 2011,Iran,FY 2011,10,Bahai,8,443
From: 27 Jul 2011,To: 27 Jul 2011,Iran,FY 2011,10,Moslem Shiite,2,443
From: 27 Jul 2011,To: 27 Jul 2011,Iraq,FY 2011,46,Catholic,15,443
From: 27 Jul 2011,To: 27 Jul 2011,Iraq,FY 2011,46,Christian,8,443
From: 27 Jul 2011,To: 27 Jul 2011,Iraq,FY 2011,46,Moslem Shiite,12,443
From: 27 Jul 2011,To: 27 Jul 2011,Iraq,FY 2011,46,Moslem Suni,10,443
From: 27 Jul 2011,To: 27 Jul 2011,Iraq,FY 2011,46,Orthodox,1,443
From: 27 Jul 2011,To: 27 Jul 2011,Ivory Coast,FY 2011,5,Moslem,5,443
From: 27 Jul 2011,To: 27 Jul 2011,Liberia,FY 2011,1,Christian,1,443
From: 27 Jul 2011,To: 27 Jul 2011,Libya,FY 2011,1,Moslem,1,443
From: 27 Jul 2011,To: 27 Jul 2011,Russia,FY 2011,5,Jewish,5,443
From: 27 Jul 2011,To: 27 Jul 2011,Rwanda,FY 2011,1,Pentecostalist,1,443
From: 27 Jul 2011,To: 27 Jul 2011,Somalia,FY 2011,23,Moslem,23,443
From: 27 Jul 2011,To: 27 Jul 2011,Sri Lanka (Ceylon),FY 2011,4,Christian,4,443
From: 27 Jul 2011,To: 27 Jul 2011,Sudan,FY 2011,13,Christian,5,443
From: 27 Jul 2011,To: 27 Jul 2011,Sudan,FY 2011,13,Moslem,8,443

Textbox134,Textbox135,nat_definition4,region_name_3,textbox37,relig_definition2,Cases3,Cases4
From: 27 Jul 2011,To: 27 Jul 2011,Animist,FY 2011,15,Burma,15,443
From: 27 Jul 2011,To: 27 Jul 2011,Bahai,FY 2011,8,Iran,8,443
From: 27 Jul 2011,To: 27 Jul 2011,Baptist,FY 2011,13,Burma,13,443
From: 27 Jul 2011,To: 27 Jul 2011,Buddhist,FY 2011,34,Bhutan,6,443
From: 27 Jul 2011,To: 27 Jul 2011,Buddhist,FY 2011,34,Burma,28,443
From: 27 Jul 2011,To: 27 Jul 2011,Catholic,FY 2011,38,Burma,15,443
From: 27 Jul 2011,To: 27 Jul 2011,Catholic,FY 2011,38,Dem. Rep. Congo,7,443
From: 27 Jul 2011,To: 27 Jul 2011,Catholic,FY 2011,38,Eritrea,1,443
From: 27 Jul 2011,To: 27 Jul 2011,Catholic,FY 2011,38,Iraq,15,443
From: 27 Jul 2011,To: 27 Jul 2011,Christian,FY 2011,144,Bhutan,11,443
From: 27 Jul 2011,To: 27 Jul 2011,Christian,FY 2011,144,Burma,114,443
From: 27 Jul 2011,To: 27 Jul 2011,Christian,FY 2011,144,India,1,443
From: 27 Jul 2011,To: 27 Jul 2011,Christian,FY 2011,144,Iraq,8,443
From: 27 Jul 2011,To: 27 Jul 2011,Christian,FY 2011,144,Liberia,1,443
From: 27 Jul 2011,To: 27 Jul 2011,Christian,FY 2011,144,Sri Lanka (Ceylon),4,443
From: 27 Jul 2011,To: 27 Jul 2011,Christian,FY 2011,144,Sudan,5,443
From: 27 Jul 2011,To: 27 Jul 2011,Hindu,FY 2011,77,Bhutan,77,443
From: 27 Jul 2011,To: 27 Jul 2011,Jewish,FY 2011,5,Russia,5,443
From: 27 Jul 2011,To: 27 Jul 2011,Kirat,FY 2011,11,Bhutan,11,443
From: 27 Jul 2011,To: 27 Jul 2011,Moslem,FY 2011,43,Burma,1,443
From: 27 Jul 2011,To: 27 Jul 2011,Moslem,FY 2011,43,Eritrea,2,443
From: 27 Jul 2011,To: 27 Jul 2011,Moslem,FY 2011,43,Ethiopia,3,443
From: 27 Jul 2011,To: 27 Jul 2011,Moslem,FY 2011,43,Ivory Coast,5,443
From: 27 Jul 2011,To: 27 Jul 2011,Moslem,FY 2011,43,Libya,1,443
From: 27 Jul 2011,To: 27 Jul 2011,Moslem,FY 2011,43,Somalia,23,443
From: 27 Jul 2011,To: 27 Jul 2011,Moslem,FY 2011,43,Sudan,8,443
From: 27 Jul 2011,To: 27 Jul 2011,Moslem Shiite,FY 2011,14,Iran,2,443
From: 27 Jul 2011,To: 27 Jul 2011,Moslem Shiite,FY 2011,14,Iraq,12,443
