textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 31 Oct 2016,To: 31 Oct 2016,Burundi,FY 2017,5,Protestant,5,281
From: 31 Oct 2016,To: 31 Oct 2016,Dem. Rep. Congo,FY 2017,19,Christian,13,281
From: 31 Oct 2016,To: 31 Oct 2016,Dem. Rep. Congo,FY 2017,19,Protestant,6,281
From: 31 Oct 2016,To: 31 Oct 2016,El Salvador,FY 2017,10,Catholic,3,281
From: 31 Oct 2016,To: 31 Oct 2016,El Salvador,FY 2017,10,Christian,2,281
From: 31 Oct 2016,To: 31 Oct 2016,El Salvador,FY 2017,10,Evangelical Christian,3,281
From: 31 Oct 2016,To: 31 Oct 2016,El Salvador,FY 2017,10,Jehovah Witness,1,281
From: 31 Oct 2016,To: 31 Oct 2016,El Salvador,FY 2017,10,No Religion,1,281
From: 31 Oct 2016,To: 31 Oct 2016,Eritrea,FY 2017,2,Moslem,2,281
From: 31 Oct 2016,To: 31 Oct 2016,Ethiopia,FY 2017,9,Moslem,9,281
From: 31 Oct 2016,To: 31 Oct 2016,Iran,FY 2017,22,Bahai,4,281
From: 31 Oct 2016,To: 31 Oct 2016,Iran,FY 2017,22,Moslem Shiite,7,281
From: 31 Oct 2016,To: 31 Oct 2016,Iran,FY 2017,22,Moslem Suni,2,281
From: 31 Oct 2016,To: 31 Oct 2016,Iran,FY 2017,22,No Religion,2,281
From: 31 Oct 2016,To: 31 Oct 2016,Iran,FY 2017,22,Protestant,7,281
From: 31 Oct 2016,To: 31 Oct 2016,Iraq,FY 2017,96,Catholic,8,281
From: 31 Oct 2016,To: 31 Oct 2016,Iraq,FY 2017,96,Christian,14,281
From: 31 Oct 2016,To: 31 Oct 2016,Iraq,FY 2017,96,Moslem Shiite,9,281
From: 31 Oct 2016,To: 31 Oct 2016,Iraq,FY 2017,96,Moslem Suni,39,281
