textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 27 Apr 2011,To: 27 Apr 2011,Afghanistan,FY 2011,1,Moslem Suni,1,346
From: 27 Apr 2011,To: 27 Apr 2011,Bhutan,FY 2011,35,Buddhist,16,346
From: 27 Apr 2011,To: 27 Apr 2011,Bhutan,FY 2011,35,Christian,2,346
From: 27 Apr 2011,To: 27 Apr 2011,Bhutan,FY 2011,35,Hindu,16,346
From: 27 Apr 2011,To: 27 Apr 2011,Bhutan,FY 2011,35,Kirat,1,346
From: 27 Apr 2011,To: 27 Apr 2011,Burma,FY 2011,179,Animist,33,346
From: 27 Apr 2011,To: 27 Apr 2011,Burma,FY 2011,179,Baptist,16,346
From: 27 Apr 2011,To: 27 Apr 2011,Burma,FY 2011,179,Buddhist,21,346
From: 27 Apr 2011,To: 27 Apr 2011,Burma,FY 2011,179,Catholic,7,346
From: 27 Apr 2011,To: 27 Apr 2011,Burma,FY 2011,179,Christian,85,346
From: 27 Apr 2011,To: 27 Apr 2011,Burma,FY 2011,179,Moslem,17,346
From: 27 Apr 2011,To: 27 Apr 2011,Dem. Rep. Congo,FY 2011,6,Protestant,6,346
From: 27 Apr 2011,To: 27 Apr 2011,Eritrea,FY 2011,28,Catholic,1,346
From: 27 Apr 2011,To: 27 Apr 2011,Eritrea,FY 2011,28,Moslem,1,346
From: 27 Apr 2011,To: 27 Apr 2011,Eritrea,FY 2011,28,Orthodox,24,346
From: 27 Apr 2011,To: 27 Apr 2011,Eritrea,FY 2011,28,Protestant,2,346
From: 27 Apr 2011,To: 27 Apr 2011,Iran,FY 2011,4,Moslem Shiite,4,346
From: 27 Apr 2011,To: 27 Apr 2011,Iraq,FY 2011,79,Catholic,4,346
From: 27 Apr 2011,To: 27 Apr 2011,Iraq,FY 2011,79,Christian,25,346
From: 27 Apr 2011,To: 27 Apr 2011,Iraq,FY 2011,79,Moslem Shiite,14,346
From: 27 Apr 2011,To: 27 Apr 2011,Iraq,FY 2011,79,Moslem Suni,26,346
From: 27 Apr 2011,To: 27 Apr 2011,Iraq,FY 2011,79,Orthodox,2,346
From: 27 Apr 2011,To: 27 Apr 2011,Iraq,FY 2011,79,Sabeans-Mandean,7,346
From: 27 Apr 2011,To: 27 Apr 2011,Iraq,FY 2011,79,Yazidi,1,346
From: 27 Apr 2011,To: 27 Apr 2011,Mauritania,FY 2011,3,Moslem,3,346
